# BEAST v1.10.5 Prerelease #23570d1																			
# Generated Fri Jun 30 14:21:54 CEST 2023 [seed=1688127711194]																			
# -beagle_gpu -beagle_order 1 -overwrite -load_state checkpoint.state -save_every 10000 -save_state resumed.state -force_resume b.1.1.7.xml																			
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.doublingTime	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
313000000	-54489.53425	-2519.751108	-51969.78315	0.316536386	2020.680731	59.69761813	486.3023882	0.022388212	9.127637111	0.291588831	0.180922012	0.193094205	0.334394952	0.003925826	6.24E-04	6.24E-04	-51969.78315	0	-2510.914858
313500000	-54499.08199	-2526.272489	-51972.8095	0.326015379	2020.671252	60.92179119	807.4596502	0.020664367	7.240132755	0.2945832	0.179738369	0.190511665	0.335166766	0.0183675	5.68E-04	5.68E-04	-51972.8095	0	-2517.412235
314000000	-54578.18985	-2600.595123	-51977.59473	0.310075742	2020.687192	65.9613167	1278.039034	0.019538418	8.45952596	0.291694486	0.185211703	0.189248926	0.333844885	0.016499427	5.00E-04	5.00E-04	-51977.59473	0	-2591.156544
314500000	-54477.55926	-2517.785285	-51959.77397	0.328960062	2020.668308	60.7171169	608.3165477	0.021531903	6.537323778	0.289123108	0.178606563	0.192186311	0.340084018	0.123667859	5.71E-04	5.71E-04	-51959.77397	0	-2509.127798
315000000	-54381.224	-2401.499544	-51979.72445	0.317309777	2020.679958	59.33969274	994.1179375	0.018880164	7.831400718	0.295433098	0.179164712	0.19083322	0.33456897	0.02349194	5.85E-04	5.85E-04	-51979.72445	0	-2392.343707
315500000	-54449.33505	-2462.236245	-51987.0988	0.327049479	2020.670218	60.68993191	780.2539076	0.020030922	7.146168676	0.293651501	0.179531848	0.191416554	0.335400097	0.07038234	5.61E-04	5.61E-04	-51987.0988	0	-2453.364433
316000000	-54390.71897	-2393.794666	-51996.92431	0.319197832	2020.67807	57.88513376	856.9237926	0.019193721	7.716543435	0.294218688	0.180298576	0.191088458	0.334394278	0.009148966	5.82E-04	5.82E-04	-51996.92431	0	-2384.822
316500000	-54518.58485	-2551.288821	-51967.29603	0.363077165	2020.634191	61.47397425	462.734343	0.023252677	7.896871694	0.293143631	0.179528902	0.191260778	0.336066689	0.039822391	5.89E-04	5.89E-04	-51967.29603	0	-2542.689967
317000000	-54497.34858	-2514.399145	-51982.94944	0.32614162	2020.671126	62.84038363	1084.320378	0.019368518	6.625947697	0.291640744	0.179797517	0.195000328	0.333561412	0.077328501	5.36E-04	5.36E-04	-51982.94944	0	-2505.363908
317500000	-54540.11495	-2534.053142	-52006.06181	0.32931979	2020.667948	62.29947067	628.0239052	0.021403425	8.145129348	0.295815234	0.179811912	0.192037349	0.332335506	0.013597085	5.33E-04	5.33E-04	-52006.06181	0	-2525.277872
318000000	-54525.8672	-2494.447989	-52031.41921	0.301027399	2020.69624	62.92288234	1560.360828	0.018043395	7.968562962	0.29107042	0.176743591	0.193063356	0.339122634	0.051445459	5.45E-04	5.45E-04	-52031.41921	0	-2484.843034
318500000	-54417.97738	-2398.209564	-52019.76781	0.318992032	2020.678276	59.00395135	947.6001353	0.01894798	8.657990266	0.286324187	0.181065026	0.194752283	0.337858504	0.026808321	6.26E-04	6.26E-04	-52019.76781	0	-2388.88352
319000000	-54457.1711	-2425.22147	-52031.94963	0.3212109	2020.676057	59.46407365	978.0134971	0.019097943	8.77429869	0.296699474	0.182109957	0.184739085	0.336451484	0.097811091	6.02E-04	6.02E-04	-52031.94963	0	-2415.713609
319500000	-54500.12188	-2530.17301	-51969.94887	0.346669029	2020.650599	61.59934962	1012.358023	0.01945053	8.459377761	0.295479952	0.178018424	0.192495025	0.334006599	0.057644251	5.43E-04	5.43E-04	-51969.94887	0	-2520.825752
320000000	-54478.96102	-2511.618613	-51967.34241	0.316308713	2020.680959	60.6757655	668.8602875	0.020759142	8.137873318	0.291457115	0.177610217	0.194831746	0.336100922	0.090185362	5.58E-04	5.58E-04	-51967.34241	0	-2502.61965
320500000	-54489.59099	-2535.852107	-51953.73888	0.325634318	2020.671633	61.75005796	743.5300641	0.020857878	7.888504262	0.293680941	0.183060745	0.189853961	0.333404353	0.062669923	5.86E-04	5.86E-04	-51953.73888	0	-2526.828197
321000000	-54540.52826	-2587.733823	-51952.79443	0.328604596	2020.668663	64.68167469	1018.446104	0.020112699	7.653571231	0.293914317	0.182863676	0.192123652	0.331098355	0.048438442	5.43E-04	5.43E-04	-51952.79443	0	-2578.557262
321500000	-54581.67177	-2613.730062	-51967.94171	0.327933354	2020.669334	65.75738125	911.6960352	0.02075452	8.862461049	0.293369854	0.176262019	0.19288379	0.337484338	0.002946834	5.34E-04	5.34E-04	-51967.94171	0	-2604.495358
322000000	-54512.59485	-2551.213833	-51961.38101	0.290567548	2020.7067	63.67793038	1275.156173	0.019050342	8.869480871	0.293924427	0.181256877	0.191935779	0.332882917	0.060060078	5.40E-04	5.40E-04	-51961.38101	0	-2541.576514
322500000	-54577.5898	-2590.319602	-51987.2702	0.342334098	2020.654934	62.76201777	640.6004594	0.021933753	7.331472297	0.292808706	0.181882418	0.191504463	0.333804413	0.006868797	5.32E-04	5.32E-04	-51987.2702	0	-2581.693366
323000000	-54529.92259	-2526.953558	-52002.96903	0.286617528	2020.71065	62.96710448	1801.100297	0.017865887	6.384686173	0.296389505	0.17898209	0.190663333	0.333965073	0.156940822	5.33E-04	5.33E-04	-52002.96903	0	-2517.36721
323500000	-54453.03247	-2483.900018	-51969.13245	0.30711896	2020.690149	59.88986378	711.4592089	0.020600539	7.161533472	0.293957249	0.182999868	0.190594289	0.332448593	0.068409005	6.12E-04	6.12E-04	-51969.13245	0	-2475.044688
324000000	-54418.9449	-2438.200732	-51980.74417	0.301813096	2020.695455	58.46302152	570.908815	0.021184304	7.805341775	0.293515867	0.178740976	0.190467922	0.337275235	0.141314294	5.97E-04	5.97E-04	-51980.74417	0	-2429.26208
324500000	-54422.4778	-2474.132064	-51948.34574	0.322899582	2020.674368	61.41622482	1059.13444	0.019107536	8.265252988	0.293797524	0.182724743	0.190421247	0.333056486	0.058670893	5.45E-04	5.45E-04	-51948.34574	0	-2464.789248
325000000	-54529.82469	-2570.955408	-51958.86929	0.3533258	2020.643942	63.49227743	639.9717275	0.021956261	8.625047592	0.294680865	0.178525542	0.191520876	0.335272717	0.069860918	5.27E-04	5.27E-04	-51958.86929	0	-2561.939222
325500000	-54373.01637	-2411.433277	-51961.58309	0.330869287	2020.666398	59.45351882	743.2859553	0.019836434	7.496544835	0.293986089	0.177480871	0.193574221	0.334958819	0.061437457	5.52E-04	5.52E-04	-51961.58309	0	-2402.561425
326000000	-54342.50819	-2362.9389	-51979.56929	0.288310565	2020.708957	57.42797436	731.2416086	0.019559755	7.385344688	0.291368621	0.179004539	0.194441091	0.335185749	0.066129658	6.12E-04	6.12E-04	-51979.56929	0	-2354.041813
326500000	-54364.90161	-2398.817412	-51966.0842	0.31570672	2020.681561	56.94703614	529.0275624	0.021015597	8.363560335	0.297510989	0.175266839	0.190230084	0.336992088	0.016059243	6.15E-04	6.15E-04	-51966.0842	0	-2390.071429
327000000	-54558.35219	-2560.945076	-51997.40712	0.318423016	2020.678845	61.59168793	557.6688884	0.022257839	8.360949085	0.293771205	0.183537738	0.192800045	0.329891012	0.099115844	5.60E-04	5.60E-04	-51997.40712	0	-2552.007815
327500000	-54536.88437	-2552.990671	-51983.8937	0.32434143	2020.672926	64.15567116	1205.84012	0.019237509	7.51555155	0.29262437	0.178987939	0.189591772	0.33879592	0.049396511	5.64E-04	5.64E-04	-51983.8937	0	-2543.685424
328000000	-54675.83986	-2711.624306	-51964.21555	0.339470602	2020.657797	67.90832515	719.7931852	0.022604709	7.796686072	0.291005023	0.179919329	0.19350391	0.335571738	0.081112355	5.15E-04	5.15E-04	-51964.21555	0	-2702.649954
328500000	-54539.27901	-2582.563436	-51956.71557	0.319868331	2020.677399	64.42528334	996.6377791	0.020328126	8.634489751	0.295341844	0.176378255	0.190545989	0.337733912	0.135163908	5.27E-04	5.27E-04	-51956.71557	0	-2573.035259
329000000	-54413.87445	-2467.433883	-51946.44057	0.313131533	2020.684136	59.98426119	916.5610464	0.019416618	9.075099948	0.291131403	0.180505547	0.192538011	0.335825038	0.070526917	5.48E-04	5.48E-04	-51946.44057	0	-2458.026379
329500000	-54433.47188	-2459.633333	-51973.83854	0.292148768	2020.705119	61.83752626	1818.318451	0.017489187	7.659849782	0.293434147	0.178962529	0.189262894	0.33834043	0.045043361	5.14E-04	5.14E-04	-51973.83854	0	-2450.000361
330000000	-54525.51558	-2598.262783	-51927.25279	0.32257508	2020.674693	63.93552725	944.8936911	0.020537736	8.956313466	0.295292333	0.178767391	0.190743284	0.335196991	0.060502181	5.75E-04	5.75E-04	-51927.25279	0	-2588.814857
330500000	-54612.65431	-2645.510723	-51967.14359	0.306830472	2020.690437	66.96252071	1188.356597	0.020000759	7.435088677	0.294710902	0.178460585	0.189258705	0.337569809	0.051797564	5.43E-04	5.43E-04	-51967.14359	0	-2636.235693
331000000	-54573.5301	-2610.889861	-51962.64024	0.328391842	2020.668876	65.94557287	1359.768254	0.019517027	8.415935458	0.296175447	0.179389349	0.188590901	0.335844303	0.039190178	5.27E-04	5.27E-04	-51962.64024	0	-2601.323107
331500000	-54671.21813	-2702.856851	-51968.36128	0.328477905	2020.66879	69.44208051	1548.693797	0.019707678	7.412464696	0.298469683	0.178341406	0.187152755	0.336036156	0.103062346	4.92E-04	4.92E-04	-51968.36128	0	-2693.28947
332000000	-54623.84142	-2670.033513	-51953.80791	0.332538908	2020.664729	66.36697833	530.3240993	0.02339594	7.293859297	0.294613418	0.179234482	0.19214528	0.33400682	0.02915274	5.41E-04	5.41E-04	-51953.80791	0	-2661.520604
332500000	-54566.40829	-2580.312901	-51986.09539	0.317511115	2020.679757	63.75790665	825.8296455	0.020650536	7.782585128	0.292777512	0.181044658	0.192270412	0.333907417	0.110469924	5.31E-04	5.31E-04	-51986.09539	0	-2571.183873
333000000	-54488.22263	-2526.292126	-51961.9305	0.339255207	2020.658013	60.46520896	552.0915644	0.021688242	8.071570889	0.29883377	0.17813569	0.19152248	0.33150806	0.04631836	5.56E-04	5.56E-04	-51961.9305	0	-2517.552293
333500000	-54392.12985	-2455.955811	-51936.17404	0.306817412	2020.69045	60.88254878	1130.774756	0.018661051	8.396797479	0.291701835	0.181445875	0.191636496	0.335215794	0.029719622	5.78E-04	5.78E-04	-51936.17404	0	-2446.563568
334000000	-54373.18686	-2416.427292	-51956.75957	0.31216976	2020.685098	59.54066474	999.8421059	0.018915809	7.15359647	0.290851151	0.179222967	0.195919782	0.3340061	0.038355483	6.21E-04	6.21E-04	-51956.75957	0	-2407.352525
334500000	-54380.00877	-2426.635179	-51953.37359	0.290662153	2020.706606	59.69774962	923.1354839	0.019317598	7.464406651	0.2981299	0.176650493	0.191240142	0.333979465	0.032082543	5.97E-04	5.97E-04	-51953.37359	0	-2417.588564
335000000	-54452.32887	-2477.774892	-51974.55398	0.309017228	2020.688251	61.1165455	934.4126335	0.01938171	8.171676133	0.289906094	0.184822996	0.188842882	0.336428028	0.053187791	5.83E-04	5.83E-04	-51974.55398	0	-2468.541451
335500000	-54578.19796	-2627.143938	-51951.05402	0.343322273	2020.653945	65.38642095	910.3415982	0.020673195	7.974892658	0.293215426	0.179497797	0.188779328	0.338507448	0.026954708	5.24E-04	5.24E-04	-51951.05402	0	-2618.056317
336000000	-54477.54808	-2539.031997	-51938.51608	0.328483889	2020.668784	62.16438332	582.1870189	0.021906106	7.896437207	0.295405075	0.176880063	0.192793366	0.334921497	0.112105432	5.76E-04	5.76E-04	-51938.51608	0	-2530.126299
336500000	-54485.67762	-2525.722563	-51959.95506	0.334753115	2020.662515	61.12770703	762.9390649	0.020673348	7.998612429	0.289109819	0.179306484	0.194808737	0.336774961	0.109921564	5.61E-04	5.61E-04	-51959.95506	0	-2516.581425
337000000	-54523.71759	-2567.284718	-51956.43287	0.311735248	2020.685533	64.0384246	936.4914832	0.020349212	7.744598886	0.28967397	0.179542261	0.192367077	0.338416692	0.071176488	5.62E-04	5.62E-04	-51956.43287	0	-2558.096214
337500000	-54529.68966	-2526.232133	-52003.45753	0.334391756	2020.662876	61.96632399	737.1689087	0.020768238	7.983751348	0.292629162	0.183674083	0.190131034	0.333565721	0.024051201	5.79E-04	5.79E-04	-52003.45753	0	-2517.286228
338000000	-54422.73173	-2439.540713	-51983.19102	0.334165011	2020.663103	58.63732894	628.0888008	0.020673581	8.642280711	0.29401696	0.177789636	0.19485268	0.333340724	0.126988641	6.09E-04	6.09E-04	-51983.19102	0	-2430.372029
338500000	-54453.07087	-2500.644401	-51952.42647	0.300814817	2020.696453	61.0660028	789.0731029	0.020016772	7.382385222	0.29277919	0.176677944	0.191171639	0.339371227	0.062710789	5.68E-04	5.68E-04	-51952.42647	0	-2491.720827
339000000	-54473.77372	-2486.025047	-51987.74867	0.301165681	2020.696102	61.19555647	1076.095626	0.019174842	6.825760038	0.290819751	0.184004737	0.18945899	0.335716522	0.013935259	5.77E-04	5.77E-04	-51987.74867	0	-2477.035271
339500000	-54424.10122	-2465.498286	-51958.60293	0.292910591	2020.704357	60.22034041	1060.718982	0.019029974	7.821922931	0.294289029	0.176433104	0.191448283	0.337829584	0.06768564	5.78E-04	5.78E-04	-51958.60293	0	-2456.192811
340000000	-54483.52708	-2538.248406	-51945.27867	0.337372554	2020.659895	61.86806527	659.1714518	0.021237205	8.196307232	0.294637956	0.178902142	0.194391057	0.332068846	0.131514892	5.51E-04	5.51E-04	-51945.27867	0	-2529.163534
340500000	-54495.68216	-2485.028636	-52010.65353	0.309328804	2020.687939	61.71951329	1052.184097	0.019245438	8.368901982	0.296339913	0.17974379	0.190464037	0.333452259	0.007529879	5.48E-04	5.48E-04	-52010.65353	0	-2475.766723
341000000	-54482.8103	-2504.08518	-51978.72512	0.314382596	2020.682885	60.21111916	864.6802955	0.020034374	8.09606048	0.29389734	0.180514619	0.190472179	0.335115862	0.077459753	5.70E-04	5.70E-04	-51978.72512	0	-2494.872416
341500000	-54612.24543	-2655.510483	-51956.73494	0.31809483	2020.679173	65.99916669	822.2031539	0.021440217	7.870467419	0.291304004	0.182114912	0.194392862	0.332188223	0.112207519	5.08E-04	5.08E-04	-51956.73494	0	-2646.366067
342000000	-54638.79257	-2687.795848	-51950.99672	0.306103464	2020.691164	68.54506521	1096.204091	0.020703988	8.379374117	0.293653962	0.180772384	0.188889535	0.336684119	0.003045459	5.03E-04	5.03E-04	-51950.99672	0	-2678.518688
342500000	-54537.87394	-2542.686601	-51995.18734	0.329049222	2020.668219	61.55509191	829.6699205	0.020329677	8.961585074	0.291278508	0.181981185	0.193617736	0.333122571	0.033925087	5.34E-04	5.34E-04	-51995.18734	0	-2533.459225
343000000	-54539.56094	-2558.066968	-51981.49397	0.313034622	2020.684233	63.56995012	1128.651558	0.019395463	7.809397192	0.293288419	0.180496024	0.191261223	0.334954334	0.003854371	5.28E-04	5.28E-04	-51981.49397	0	-2548.881627
343500000	-54572.65514	-2581.734562	-51990.92058	0.312867321	2020.6844	64.69880793	940.190735	0.020474659	8.127192267	0.297442931	0.176899943	0.189951728	0.335705397	0.064266143	5.11E-04	5.11E-04	-51990.92058	0	-2572.523871
344000000	-54535.82191	-2570.415525	-51965.40639	0.325486447	2020.671781	63.4627463	720.4791256	0.021224869	7.795872662	0.291928163	0.181894075	0.189424946	0.336752816	0.006963351	5.59E-04	5.59E-04	-51965.40639	0	-2561.57574
344500000	-54449.94329	-2470.344389	-51979.5989	0.310756136	2020.686512	61.04022481	988.086966	0.019186272	7.838841995	0.296099423	0.181590585	0.187691093	0.334618899	0.023911208	5.46E-04	5.46E-04	-51979.5989	0	-2461.22587
345000000	-54472.91013	-2501.257801	-51971.65233	0.317432287	2020.679835	62.03166632	766.6764457	0.02046996	8.799633774	0.29479818	0.181329029	0.192491256	0.331381535	0.05779866	5.81E-04	5.81E-04	-51971.65233	0	-2492.049169
345500000	-54404.16338	-2440.583511	-51963.57987	0.300565108	2020.696703	59.24941828	1017.305651	0.01880108	8.075425055	0.290705455	0.18114736	0.191529821	0.336617364	0.071858654	5.93E-04	5.93E-04	-51963.57987	0	-2431.251288
346000000	-54554.66774	-2596.665126	-51958.00262	0.330364766	2020.666903	63.55899163	532.4465353	0.022866836	7.840756913	0.294700167	0.178964063	0.189715371	0.336620399	0.093981668	5.29E-04	5.29E-04	-51958.00262	0	-2587.913997
346500000	-54578.75448	-2607.60999	-51971.14449	0.337390473	2020.659877	63.6483367	616.2513874	0.022230495	9.059419878	0.293200363	0.175602388	0.196048023	0.335149226	0.007443162	5.24E-04	5.24E-04	-51971.14449	0	-2598.664096
347000000	-54456.04323	-2497.444115	-51958.59912	0.330401278	2020.666866	61.44273529	787.3961417	0.020266655	8.208436742	0.283695578	0.183247501	0.195824969	0.337231952	0.026441125	5.68E-04	5.68E-04	-51958.59912	0	-2488.407899
347500000	-54516.70308	-2568.484414	-51948.21867	0.318511541	2020.678756	64.09186675	1163.851669	0.019731445	8.503602741	0.293876302	0.182186588	0.191849712	0.332087399	0.052497701	5.20E-04	5.20E-04	-51948.21867	0	-2559.019052
348000000	-54529.30161	-2584.132352	-51945.16926	0.339062898	2020.658205	63.39163001	892.6426402	0.020569989	8.358568192	0.29216834	0.181660475	0.188858557	0.337312628	0.048306667	5.35E-04	5.35E-04	-51945.16926	0	-2574.922201
348500000	-54571.91147	-2592.799598	-51979.11187	0.31009793	2020.68717	63.75345954	754.8598321	0.021189758	8.148680271	0.29074937	0.177847878	0.191803601	0.33959915	0.058330407	5.07E-04	5.07E-04	-51979.11187	0	-2583.789653
349000000	-54582.85685	-2631.585082	-51951.27177	0.317104032	2020.680164	65.588544	764.5309058	0.02170727	7.38427314	0.292036851	0.180352463	0.191273254	0.336337432	0.136329389	5.23E-04	5.23E-04	-51951.27177	0	-2622.542815
349500000	-54551.49771	-2564.357743	-51987.13997	0.321134503	2020.676133	62.63614315	650.0582022	0.02171089	7.494540451	0.287600163	0.180746864	0.193607202	0.338045771	0.11707337	5.42E-04	5.42E-04	-51987.13997	0	-2555.458367
350000000	-54650.62611	-2656.219106	-51994.40701	0.331530751	2020.665737	66.31105712	664.8020579	0.022485561	7.545669224	0.294458447	0.179247879	0.190617354	0.33567632	0.115452973	5.26E-04	5.26E-04	-51994.40701	0	-2647.296526
350500000	-54545.92578	-2576.258458	-51969.66732	0.332636624	2020.664631	62.80517033	688.7566797	0.021487198	7.823503536	0.288070325	0.178433265	0.194264142	0.339232268	0.012351787	5.41E-04	5.41E-04	-51969.66732	0	-2567.449768
351000000	-54649.75796	-2681.533795	-51968.22417	0.314722782	2020.682545	68.47164882	944.7998862	0.021337113	8.196102793	0.289575266	0.181148099	0.191655506	0.337621129	0.1213035	4.90E-04	4.90E-04	-51968.22417	0	-2672.197698
351500000	-54672.58754	-2701.020564	-51971.56698	0.33827171	2020.658996	66.80492679	573.8262941	0.023429097	7.881249739	0.292223953	0.178321219	0.191019947	0.338434881	0.069472202	5.09E-04	5.09E-04	-51971.56698	0	-2692.25123
352000000	-54502.25708	-2526.915424	-51975.34166	0.318996155	2020.678272	61.87191927	844.9713423	0.020295217	8.258353474	0.294991549	0.179700445	0.193260423	0.332047584	0.022917536	5.84E-04	5.84E-04	-51975.34166	0	-2517.789282
352500000	-54513.68149	-2571.12084	-51942.56065	0.310348669	2020.686919	61.45359729	509.3391154	0.022730885	8.301767329	0.290868934	0.181224731	0.190552418	0.337353917	0.091395442	5.76E-04	5.76E-04	-51942.56065	0	-2562.26891
353000000	-54460.13745	-2522.606607	-51937.53084	0.30613127	2020.691136	60.60683464	492.6726842	0.022226026	7.383801353	0.297025507	0.180764299	0.186220171	0.335990023	0.071226528	5.50E-04	5.50E-04	-51937.53084	0	-2514.066017
353500000	-54476.33211	-2534.019314	-51942.3128	0.33798525	2020.659283	62.66185126	873.3032034	0.020442147	7.077386329	0.292076	0.177910265	0.19468137	0.335332364	0.072278218	5.40E-04	5.40E-04	-51942.3128	0	-2525.056818
354000000	-54517.69185	-2524.611277	-51993.08057	0.327873536	2020.669394	62.4464141	716.5073393	0.021020914	8.278119959	0.290493825	0.182036014	0.189855422	0.33761474	0.074615908	5.23E-04	5.23E-04	-51993.08057	0	-2515.577992
354500000	-54664.03585	-2730.186719	-51933.84913	0.347985967	2020.649282	68.26966542	716.9876384	0.022737475	8.061662033	0.294359708	0.176790947	0.195310399	0.333538945	0.04322796	4.98E-04	4.98E-04	-51933.84913	0	-2721.250127
355000000	-54560.66605	-2585.4232	-51975.24285	0.299505076	2020.697763	65.35380364	1356.631291	0.019290792	7.789185835	0.299372847	0.177856959	0.186538433	0.336231761	0.064227543	5.20E-04	5.20E-04	-51975.24285	0	-2575.954115
355500000	-54493.99908	-2518.308576	-51975.69051	0.334170393	2020.663097	60.79560914	594.1351129	0.021267508	7.781478191	0.291681089	0.182094827	0.194220672	0.332003412	0.164084978	5.59E-04	5.59E-04	-51975.69051	0	-2509.337271
356000000	-54474.00311	-2471.802627	-52002.20048	0.32154119	2020.675727	60.59962274	828.8697735	0.01977925	8.728109417	0.290870738	0.180822472	0.196183591	0.332123199	0.048260514	5.69E-04	5.69E-04	-52002.20048	0	-2462.57981
