# BEAST v${version}${extra_release_tag}
# Generated Thu Jul 30 22:17:20 CEST 2026 [seed=1785442627552]
# -beagle_gpu -beagle_order 1 -overwrite EBOV_DRC_18-20.xml
state	HZ.coefficients1	HZ.coefficients2	HZ.coefficients3	HZ.coefIndicators1	HZ.coefIndicators2	HZ.coefIndicators3	HZ.coefficientsTimesIndicators1	HZ.coefficientsTimesIndicators2	HZ.coefficientsTimesIndicators3
9650000	2.5255104944555877	0.33462457667012535	-1.1275183549617673	0.0	1.0	1.0	0.0	0.33462457667012535	-1.1275183549617673
9700000	-0.8158245371846392	0.17448580035790887	-1.118755976643674	0.0	1.0	1.0	-0.0	0.17448580035790887	-1.118755976643674
9750000	-0.22371626755555923	0.24203823159603838	-1.2025796374103705	0.0	1.0	1.0	-0.0	0.24203823159603838	-1.2025796374103705
9800000	3.1366599354834555	0.25372145272643903	-1.0449396608074262	0.0	1.0	1.0	0.0	0.25372145272643903	-1.0449396608074262
9850000	0.12919688912006633	0.4334040762250905	-1.1957958533520716	1.0	1.0	1.0	0.12919688912006633	0.4334040762250905	-1.1957958533520716
9900000	2.2181047743140376	0.332655342777001	-1.1168859057126197	0.0	1.0	1.0	0.0	0.332655342777001	-1.1168859057126197
9950000	1.339147228632763	0.09786737478098687	-1.1799498555560262	0.0	1.0	1.0	0.0	0.09786737478098687	-1.1799498555560262
10000000	4.528978194279098	0.38005636887812577	-1.1840389382220593	0.0	1.0	1.0	0.0	0.38005636887812577	-1.1840389382220593
10050000	-0.5740451638947022	0.4223003055194102	-1.1676334317576924	0.0	1.0	1.0	-0.0	0.4223003055194102	-1.1676334317576924
10100000	-0.4358471688152699	0.1642620305792822	-0.982610539330501	0.0	1.0	1.0	-0.0	0.1642620305792822	-0.982610539330501
10150000	2.365828625114516	0.36874578124321883	-1.046692315710122	0.0	1.0	1.0	0.0	0.36874578124321883	-1.046692315710122
10200000	-0.04684384166768842	-2.8500864141802578	-1.1101836220510934	0.0	0.0	1.0	-0.0	-0.0	-1.1101836220510934
10250000	1.7873230329845946	0.29737037034509156	-1.0890453334039454	0.0	1.0	1.0	0.0	0.29737037034509156	-1.0890453334039454
10300000	-0.9353460118284096	0.36688832662160004	-1.1603491080858035	0.0	1.0	1.0	-0.0	0.36688832662160004	-1.1603491080858035
10350000	-1.0617515034007678	0.41155127449546375	-1.1172906310608919	0.0	1.0	1.0	-0.0	0.41155127449546375	-1.1172906310608919
10400000	0.22841900224452685	0.46354253838223836	-1.0805062522025288	0.0	1.0	1.0	0.0	0.46354253838223836	-1.0805062522025288
10450000	-1.2395968429405275	0.3470483673061351	-1.2052712235171	0.0	1.0	1.0	-0.0	0.3470483673061351	-1.2052712235171
10500000	2.0625387592824698	0.3422977776042486	-1.0544333629170848	0.0	1.0	1.0	0.0	0.3422977776042486	-1.0544333629170848
10550000	-1.0876884666985644	0.44808452457712217	-1.113102965704507	0.0	1.0	1.0	-0.0	0.44808452457712217	-1.113102965704507
10600000	2.421198468406736	0.49277211791697517	-1.0607104252759545	0.0	1.0	1.0	0.0	0.49277211791697517	-1.0607104252759545
10650000	0.8003175814210243	-2.566779734740838	-1.0881214955680594	0.0	0.0	1.0	0.0	-0.0	-1.0881214955680594
10700000	0.733770848735509	0.39373653131867525	-1.0592777428019182	0.0	1.0	1.0	0.0	0.39373653131867525	-1.0592777428019182
10750000	0.555197690328557	0.4416021222381237	-0.9824781120433924	0.0	1.0	1.0	0.0	0.4416021222381237	-0.9824781120433924
10800000	2.789307356173749	0.3827024467158399	-1.1691541344359306	0.0	1.0	1.0	0.0	0.3827024467158399	-1.1691541344359306
10850000	0.1813775803416172	0.4160872315350973	-0.8487269168778906	1.0	1.0	1.0	0.1813775803416172	0.4160872315350973	-0.8487269168778906
10900000	1.1332866839573181	0.3905108121167615	-1.0873821102501124	0.0	1.0	1.0	0.0	0.3905108121167615	-1.0873821102501124
10950000	-2.2303607670515673	0.5359009254488019	-1.039940285214633	0.0	1.0	1.0	-0.0	0.5359009254488019	-1.039940285214633
11000000	1.9383620706728089	-0.08959109670395288	-1.2514844767991717	0.0	0.0	1.0	0.0	-0.0	-1.2514844767991717
11050000	3.0246636502118784	0.41254648887765244	-1.0947659060702062	0.0	1.0	1.0	0.0	0.41254648887765244	-1.0947659060702062
11100000	-2.1150433211440074	0.45865945113805584	-1.0689059663753857	0.0	1.0	1.0	-0.0	0.45865945113805584	-1.0689059663753857
11150000	-1.7519851397036814	1.124903604032745	-1.1240470146426218	0.0	0.0	1.0	-0.0	0.0	-1.1240470146426218
11200000	-0.5457229332363727	0.3558600448413778	-1.198582921823599	0.0	1.0	1.0	-0.0	0.3558600448413778	-1.198582921823599
11250000	2.715705434814857	0.28763181047484737	-1.2284015436384261	0.0	1.0	1.0	0.0	0.28763181047484737	-1.2284015436384261
11300000	0.34717641581409703	0.22732502445146613	-1.088518813772578	0.0	1.0	1.0	0.0	0.22732502445146613	-1.088518813772578
11350000	-1.5893901002573974	0.3236943411206757	-1.014983381629903	0.0	1.0	1.0	-0.0	0.3236943411206757	-1.014983381629903
11400000	0.7498365979879464	0.4228815834064093	-0.9685497774417465	0.0	1.0	1.0	0.0	0.4228815834064093	-0.9685497774417465
11450000	-2.121845455402812	0.47047926125900613	-1.030549526459647	0.0	1.0	1.0	-0.0	0.47047926125900613	-1.030549526459647
11500000	0.610018276712747	0.4784568646932217	-0.9735474752359531	0.0	1.0	1.0	0.0	0.4784568646932217	-0.9735474752359531
11550000	-0.06316291416183625	0.44804052136300837	-0.9152588609593004	0.0	1.0	1.0	-0.0	0.44804052136300837	-0.9152588609593004
11600000	-0.05260634177580041	0.617006990718566	-1.064310281093897	1.0	1.0	1.0	-0.05260634177580041	0.617006990718566	-1.064310281093897
11650000	2.3361873449345163	0.41000974355761527	-1.1643831335983108	0.0	1.0	1.0	0.0	0.41000974355761527	-1.1643831335983108
11700000	-3.463759060592963	0.49204500687822367	-1.0891686735210107	0.0	1.0	1.0	-0.0	0.49204500687822367	-1.0891686735210107
11750000	2.9900580678136324	0.3438704629654946	-1.0643622857731627	0.0	1.0	1.0	0.0	0.3438704629654946	-1.0643622857731627
11800000	-1.471008552273204	0.3341348109968639	-1.037525929635878	0.0	1.0	1.0	-0.0	0.3341348109968639	-1.037525929635878
11850000	5.651328649539755	0.3903283929270865	-1.0365408299103416	0.0	1.0	1.0	0.0	0.3903283929270865	-1.0365408299103416
11900000	-1.8426377952830708	0.3566766555824751	-1.1728467541168013	0.0	1.0	1.0	-0.0	0.3566766555824751	-1.1728467541168013
11950000	-1.5834015708230769	0.36291416981984115	-1.0180624620511645	0.0	1.0	1.0	-0.0	0.36291416981984115	-1.0180624620511645
12000000	2.0216081641306176	0.32224627930955013	-1.215821807959809	0.0	1.0	1.0	0.0	0.32224627930955013	-1.215821807959809
12050000	-0.07544468289674365	0.42432490376342963	-1.1186097471571455	0.0	1.0	1.0	-0.0	0.42432490376342963	-1.1186097471571455
12100000	1.9626928499904963	0.3155190154694557	-1.151090750530913	0.0	1.0	1.0	0.0	0.3155190154694557	-1.151090750530913
12150000	-2.0755479446583953	0.31266980663356775	-1.1807182139081234	0.0	1.0	1.0	-0.0	0.31266980663356775	-1.1807182139081234
12200000	2.266657482440296	0.45557903924578147	-1.1292264157881464	0.0	1.0	1.0	0.0	0.45557903924578147	-1.1292264157881464
12250000	-0.7462935001075921	0.13225889875148447	-1.1965592488970633	0.0	1.0	1.0	-0.0	0.13225889875148447	-1.1965592488970633
12300000	0.18257741101249203	0.28324604809269815	-1.1370889777607038	0.0	1.0	1.0	0.0	0.28324604809269815	-1.1370889777607038
12350000	2.2062025191923578	0.5558381722188765	-0.9567259563309178	0.0	1.0	1.0	0.0	0.5558381722188765	-0.9567259563309178
12400000	1.29857440610697	0.41475429761204985	-1.023419935295736	0.0	1.0	1.0	0.0	0.41475429761204985	-1.023419935295736
12450000	1.9705660168989165	0.3271592166380802	-1.0480170066438184	0.0	1.0	1.0	0.0	0.3271592166380802	-1.0480170066438184
12500000	-1.3125472897525126	0.3550897194616808	-1.168729039064874	0.0	1.0	1.0	-0.0	0.3550897194616808	-1.168729039064874
12550000	-0.5514097248613	0.4729344156261165	-0.9613483477951756	0.0	1.0	1.0	-0.0	0.4729344156261165	-0.9613483477951756
12600000	0.8610157605654802	0.3962660930545969	-0.9842558506418544	0.0	1.0	1.0	0.0	0.3962660930545969	-0.9842558506418544
12650000	-1.3428192074411767	0.20034361926594513	-0.8797943977883669	0.0	1.0	1.0	-0.0	0.20034361926594513	-0.8797943977883669
12700000	0.14793120882564642	0.24695871313029705	-1.1430831482090724	0.0	1.0	1.0	0.0	0.24695871313029705	-1.1430831482090724
12750000	-1.08237277072733	0.5025354867734412	-1.0497685826918155	0.0	1.0	1.0	-0.0	0.5025354867734412	-1.0497685826918155
12800000	0.319471719984199	0.42653929242723543	-0.9987538409673337	1.0	1.0	1.0	0.319471719984199	0.42653929242723543	-0.9987538409673337
12850000	-3.51576113258868	0.4778906319245152	-1.18046244796051	0.0	1.0	1.0	-0.0	0.4778906319245152	-1.18046244796051
12900000	0.822538638545955	0.36224587714409257	-1.1258215949088999	0.0	1.0	1.0	0.0	0.36224587714409257	-1.1258215949088999
12950000	-1.7211710405428953	0.33035495655240893	-1.119665723110884	0.0	1.0	1.0	-0.0	0.33035495655240893	-1.119665723110884
13000000	0.3039422196470598	0.5578606979471944	-1.0348763968990322	0.0	1.0	1.0	0.0	0.5578606979471944	-1.0348763968990322
13050000	-0.05943960111560309	0.5211789361763238	-1.0697002587805027	0.0	1.0	1.0	-0.0	0.5211789361763238	-1.0697002587805027
13100000	-8.617088378733151E-5	0.438522282154167	-1.1581823418647201	1.0	1.0	1.0	-8.617088378733151E-5	0.438522282154167	-1.1581823418647201
13150000	-0.5976926209816296	0.3204777618164072	-1.1597968668837872	0.0	1.0	1.0	-0.0	0.3204777618164072	-1.1597968668837872
13200000	1.4536595704810755	0.48683088734435526	-1.0330980811137154	0.0	1.0	1.0	0.0	0.48683088734435526	-1.0330980811137154
13250000	-2.070621397942991	0.36942220543955173	-1.101667625407652	0.0	1.0	1.0	-0.0	0.36942220543955173	-1.101667625407652
13300000	-2.5021466912902675	0.48938188340245486	-0.9905859821831957	0.0	1.0	1.0	-0.0	0.48938188340245486	-0.9905859821831957
13350000	-1.935233912760041	0.4172720970381244	-1.1824137122471239	0.0	1.0	1.0	-0.0	0.4172720970381244	-1.1824137122471239
13400000	-1.0270895389215715	0.49964768164886086	-1.1510531700013438	0.0	1.0	1.0	-0.0	0.49964768164886086	-1.1510531700013438
13450000	0.6486087608392623	0.3864019824138733	-0.9967955408227873	0.0	1.0	1.0	0.0	0.3864019824138733	-0.9967955408227873
13500000	-2.982538520617498	0.4877170680399443	-1.0002948229408404	0.0	1.0	1.0	-0.0	0.4877170680399443	-1.0002948229408404
13550000	1.7622604082793758	0.36946046766849516	-1.070711730538886	0.0	1.0	1.0	0.0	0.36946046766849516	-1.070711730538886
13600000	1.054130490471319	0.44678281981033646	-1.1035859663445446	0.0	1.0	1.0	0.0	0.44678281981033646	-1.1035859663445446
13650000	1.3550762277254207	0.3192264257662835	-1.1375126526275743	0.0	1.0	1.0	0.0	0.3192264257662835	-1.1375126526275743
13700000	1.8141893490201824	0.5347870755063999	-1.0288728872198005	0.0	1.0	1.0	0.0	0.5347870755063999	-1.0288728872198005
13750000	-2.166804810274244	0.4322283085958036	-1.0808524378855602	0.0	1.0	1.0	-0.0	0.4322283085958036	-1.0808524378855602
13800000	-1.4397829170116776	0.33243473258088946	-1.0851336843670925	0.0	1.0	1.0	-0.0	0.33243473258088946	-1.0851336843670925
13850000	-0.8478412594916601	0.27060724541152453	-1.1108028280184514	0.0	1.0	1.0	-0.0	0.27060724541152453	-1.1108028280184514
13900000	-1.52945681854633	0.5690912562111861	-0.9400622457869394	0.0	1.0	1.0	-0.0	0.5690912562111861	-0.9400622457869394
13950000	-0.56956181042162	0.465167594746739	-1.1819753506666795	0.0	1.0	1.0	-0.0	0.465167594746739	-1.1819753506666795
14000000	-0.7867872511048707	0.3285701896968499	-1.1144291067789895	0.0	1.0	1.0	-0.0	0.3285701896968499	-1.1144291067789895
14050000	-1.104514629661864	0.3155955259179189	-1.1722253984608428	0.0	1.0	1.0	-0.0	0.3155955259179189	-1.1722253984608428
14100000	0.4951357106054053	0.35381247961095885	-0.9255976950246916	0.0	1.0	1.0	0.0	0.35381247961095885	-0.9255976950246916
14150000	2.0402686754687895	0.29800184893332043	-1.0653555138205695	0.0	1.0	1.0	0.0	0.29800184893332043	-1.0653555138205695
14200000	1.6714437831778244	0.36140686487613605	-1.1350362187845966	0.0	1.0	1.0	0.0	0.36140686487613605	-1.1350362187845966
14250000	1.4978489846394747	0.5671119013989269	-1.000581356126264	0.0	1.0	1.0	0.0	0.5671119013989269	-1.000581356126264
14300000	2.7714002214534927	0.4120864962499727	-1.1530325339727474	0.0	1.0	1.0	0.0	0.4120864962499727	-1.1530325339727474
14350000	0.19050291785941167	0.4290264859657876	-1.1133423525922415	0.0	1.0	1.0	0.0	0.4290264859657876	-1.1133423525922415
14400000	0.40674251297802966	0.15172752156542046	-1.0851433381964046	0.0	1.0	1.0	0.0	0.15172752156542046	-1.0851433381964046
14450000	2.6620863281194653	0.24149795652037706	-1.0549420407604433	0.0	1.0	1.0	0.0	0.24149795652037706	-1.0549420407604433
14500000	-0.620709225265488	0.7652573516671708	-1.1365181205203039	0.0	0.0	1.0	-0.0	0.0	-1.1365181205203039
14550000	2.3726231910485795	0.3091463490764137	-1.0885065428642438	0.0	1.0	1.0	0.0	0.3091463490764137	-1.0885065428642438
14600000	0.11412391999301304	0.5997729303985836	-1.121750475990576	0.0	1.0	1.0	0.0	0.5997729303985836	-1.121750475990576
14650000	-1.618367226605661	0.26074224553917286	-1.0507861470945958	0.0	1.0	1.0	-0.0	0.26074224553917286	-1.0507861470945958
14700000	-2.1739451824040352	0.31003921915284505	-1.2099154252465176	0.0	1.0	1.0	-0.0	0.31003921915284505	-1.2099154252465176
14750000	4.191863867827161	0.5338529613009945	-1.0486040378481483	0.0	1.0	1.0	0.0	0.5338529613009945	-1.0486040378481483
14800000	2.8859208812600885	0.08788567070944733	-1.0284474268706878	0.0	1.0	1.0	0.0	0.08788567070944733	-1.0284474268706878
14850000	-0.5061864424430017	0.35081671502170136	-0.8911972921414718	0.0	1.0	1.0	-0.0	0.35081671502170136	-0.8911972921414718
14900000	2.1848854626932077	0.49532503153583474	-0.9968505899622957	0.0	1.0	1.0	0.0	0.49532503153583474	-0.9968505899622957
14950000	3.855395888544428	0.38005336863417183	-1.0394606402643696	0.0	1.0	1.0	0.0	0.38005336863417183	-1.0394606402643696
15000000	2.360348430667518	0.3821477506873454	-0.9800768463628062	0.0	1.0	1.0	0.0	0.3821477506873454	-0.9800768463628062
15050000	-1.1211211978725806	0.4250917164371545	-1.0706560463553607	0.0	1.0	1.0	-0.0	0.4250917164371545	-1.0706560463553607
15100000	-0.08990167021109352	0.528917396695707	-1.0617996777941718	0.0	1.0	1.0	-0.0	0.528917396695707	-1.0617996777941718
15150000	0.17309674264846664	0.2909728565918743	-1.1979756877884453	1.0	1.0	1.0	0.17309674264846664	0.2909728565918743	-1.1979756877884453
15200000	1.8548457631861002	0.4015102355255499	-1.05402758429062	0.0	1.0	1.0	0.0	0.4015102355255499	-1.05402758429062
15250000	-1.810755964825133	0.3722988054967865	-1.0700547386607349	0.0	1.0	1.0	-0.0	0.3722988054967865	-1.0700547386607349
15300000	1.2549724341859039	0.30979349720117666	-1.0202596256158	0.0	1.0	1.0	0.0	0.30979349720117666	-1.0202596256158
15350000	-0.9591150036989027	0.25483061628592113	-0.9576343161164509	0.0	1.0	1.0	-0.0	0.25483061628592113	-0.9576343161164509
15400000	-2.1893911136804953	0.2702357178108124	-1.247524500303734	0.0	1.0	1.0	-0.0	0.2702357178108124	-1.247524500303734
15450000	0.3121183629456824	0.2559487146820059	-1.1438824701807135	0.0	1.0	1.0	0.0	0.2559487146820059	-1.1438824701807135
15500000	-1.0235865177669439	0.4031195821939278	-1.0935564437708083	0.0	1.0	1.0	-0.0	0.4031195821939278	-1.0935564437708083
15550000	0.44400009341893704	2.6851052299600093	-1.244734259269786	0.0	0.0	1.0	0.0	0.0	-1.244734259269786
15600000	0.6346925537552137	0.32744486983780396	-1.0532733895992212	0.0	1.0	1.0	0.0	0.32744486983780396	-1.0532733895992212
15650000	1.5154761838406887	0.25854824019222833	-1.128057560244527	0.0	1.0	1.0	0.0	0.25854824019222833	-1.128057560244527
15700000	1.972386476608515	0.4397664292245798	-0.9842969147112244	0.0	1.0	1.0	0.0	0.4397664292245798	-0.9842969147112244
15750000	-4.793899966275321	0.38757010448604984	-1.2669351241089188	0.0	0.0	1.0	-0.0	0.0	-1.2669351241089188
15800000	0.347432935560478	0.3205612074127844	-1.0437187688761482	0.0	1.0	1.0	0.0	0.3205612074127844	-1.0437187688761482
15850000	-3.8513371935001453	0.4611984144918084	-0.9861673146634892	0.0	1.0	1.0	-0.0	0.4611984144918084	-0.9861673146634892
15900000	0.834070540175972	0.4197473799954438	-1.1325293602394644	0.0	1.0	1.0	0.0	0.4197473799954438	-1.1325293602394644
15950000	1.7235768515025987	0.262456045660041	-1.0674144244818566	0.0	1.0	1.0	0.0	0.262456045660041	-1.0674144244818566
16000000	-0.7311979960042041	0.5617053735291896	-1.0266770266824825	0.0	1.0	1.0	-0.0	0.5617053735291896	-1.0266770266824825
16050000	0.01341824547395043	0.2766320367687855	-0.9396396079562448	1.0	1.0	1.0	0.01341824547395043	0.2766320367687855	-0.9396396079562448
16100000	0.2377039077975688	0.49211083687468427	-1.0529220869020566	0.0	1.0	1.0	0.0	0.49211083687468427	-1.0529220869020566
16150000	2.963017217171635	0.29684853457340304	-1.1396253845902815	0.0	1.0	1.0	0.0	0.29684853457340304	-1.1396253845902815
16200000	-1.7418752344142474	0.2696132420004796	-0.9637717720300056	0.0	1.0	1.0	-0.0	0.2696132420004796	-0.9637717720300056
16250000	2.0829960013878464	0.37792771230375793	-1.0344547432780118	0.0	1.0	1.0	0.0	0.37792771230375793	-1.0344547432780118
16300000	0.0049461800751367975	0.35314640886277165	-1.1479393859081422	1.0	1.0	1.0	0.0049461800751367975	0.35314640886277165	-1.1479393859081422
16350000	0.05058305287096858	0.2519237261224557	-1.1789936079703969	1.0	1.0	1.0	0.05058305287096858	0.2519237261224557	-1.1789936079703969
16400000	0.23232152980924964	0.22591889236769036	-0.9905948338222803	0.0	1.0	1.0	0.0	0.22591889236769036	-0.9905948338222803
16450000	-0.05995473774022834	0.5162845076699246	-1.0655910533342938	1.0	1.0	1.0	-0.05995473774022834	0.5162845076699246	-1.0655910533342938
16500000	0.9388458880248629	0.3638404520153433	-1.1533596392043883	0.0	1.0	1.0	0.0	0.3638404520153433	-1.1533596392043883
16550000	-1.9760340333847872	-0.6519036638747915	-1.164864868348379	0.0	0.0	1.0	-0.0	-0.0	-1.164864868348379
16600000	0.008518843241097068	0.4935210349408003	-1.0660031551274523	0.0	1.0	1.0	0.0	0.4935210349408003	-1.0660031551274523
16650000	0.20306449520009395	0.4136868319748681	-1.112702715122199	0.0	1.0	1.0	0.0	0.4136868319748681	-1.112702715122199
16700000	0.2226599144340747	0.2678712783786552	-1.0680870176825792	0.0	1.0	1.0	0.0	0.2678712783786552	-1.0680870176825792
16750000	0.3518048898933056	0.11949901497089338	-1.0284050922780197	1.0	1.0	1.0	0.3518048898933056	0.11949901497089338	-1.0284050922780197
16800000	-2.230630312625153	0.5173562951845865	-1.2044538870098276	0.0	1.0	1.0	-0.0	0.5173562951845865	-1.2044538870098276
16850000	-0.06648471665925908	0.46641870420008474	-0.9333681209780788	0.0	1.0	1.0	-0.0	0.46641870420008474	-0.9333681209780788
16900000	1.3004851572880702	0.34242355994454454	-1.0275325806335551	0.0	1.0	1.0	0.0	0.34242355994454454	-1.0275325806335551
16950000	0.054387836540910284	0.43834727035145177	-0.988874864719641	1.0	1.0	1.0	0.054387836540910284	0.43834727035145177	-0.988874864719641
17000000	0.28002931017786836	0.3155781432264455	-1.1873985996233394	0.0	1.0	1.0	0.0	0.3155781432264455	-1.1873985996233394
17050000	2.5677543520945303	0.47558941588894815	-1.2218337527737795	0.0	1.0	1.0	0.0	0.47558941588894815	-1.2218337527737795
17100000	-2.44424905440307	0.363382081295474	-1.032827497476552	0.0	1.0	1.0	-0.0	0.363382081295474	-1.032827497476552
17150000	2.2798997698971486	0.5926094841693942	-1.1550392916146295	0.0	0.0	1.0	0.0	0.0	-1.1550392916146295
17200000	1.664169366177823	0.38718783821242075	-1.1017662947929812	0.0	1.0	1.0	0.0	0.38718783821242075	-1.1017662947929812
17250000	0.24931388009882394	0.6371926789536796	-0.9039351809543631	0.0	1.0	1.0	0.0	0.6371926789536796	-0.9039351809543631
17300000	0.7727853870786965	-1.8901558314383098	-1.2793074393731436	0.0	0.0	1.0	0.0	-0.0	-1.2793074393731436
17350000	-3.5586407195085306	-2.8921035030524354	-1.1416822809863645	0.0	0.0	1.0	-0.0	-0.0	-1.1416822809863645
17400000	-2.014488618130798	1.0550176645285674	-1.3016501896949353	0.0	0.0	1.0	-0.0	0.0	-1.3016501896949353
17450000	-0.589239490411698	3.4611385465106346	-1.0812778000789833	0.0	0.0	1.0	-0.0	0.0	-1.0812778000789833
17500000	-0.6683251012756426	0.40780642483127677	-1.1033857071162392	0.0	1.0	1.0	-0.0	0.40780642483127677	-1.1033857071162392
17550000	-4.897333463582248	0.5437668274606817	-1.0017950606519386	0.0	1.0	1.0	-0.0	0.5437668274606817	-1.0017950606519386
17600000	2.0573415852015495	0.4161028389599813	-1.0606943262131117	0.0	1.0	1.0	0.0	0.4161028389599813	-1.0606943262131117
17650000	-0.32001652372010847	0.3651919909264359	-1.156296501031506	0.0	1.0	1.0	-0.0	0.3651919909264359	-1.156296501031506
17700000	-1.5675119425696304	0.35002337825853075	-0.9764557366154686	0.0	1.0	1.0	-0.0	0.35002337825853075	-0.9764557366154686
17750000	3.1427099820597215	4.870251656863396	-1.2860629506898245	0.0	0.0	1.0	0.0	0.0	-1.2860629506898245
17800000	-4.181530760741685	0.5131452021450466	-1.2776313885297377	0.0	1.0	1.0	-0.0	0.5131452021450466	-1.2776313885297377
17850000	-0.5471274395543886	0.3883112736798787	-0.9952263362279152	0.0	1.0	1.0	-0.0	0.3883112736798787	-0.9952263362279152
17900000	-4.046694350130779	0.4853452366496421	-0.9330388624843378	0.0	1.0	1.0	-0.0	0.4853452366496421	-0.9330388624843378
17950000	1.1693697577045663	0.4167164170467113	-1.0768459640345198	0.0	1.0	1.0	0.0	0.4167164170467113	-1.0768459640345198
18000000	2.35495453491699	0.4225609404103798	-1.1281522257168968	0.0	1.0	1.0	0.0	0.4225609404103798	-1.1281522257168968
18050000	0.2233004560301469	0.4605404066672965	-1.168102623573545	0.0	1.0	1.0	0.0	0.4605404066672965	-1.168102623573545
18100000	-1.6273948176069457	0.4018633852838061	-1.0769774898274345	0.0	1.0	1.0	-0.0	0.4018633852838061	-1.0769774898274345
18150000	-3.5340210707154887	0.5369540820333579	-0.9443250632706423	0.0	1.0	1.0	-0.0	0.5369540820333579	-0.9443250632706423
18200000	0.5367725178053256	0.46287785358573436	-1.186695405973982	0.0	1.0	1.0	0.0	0.46287785358573436	-1.186695405973982
18250000	1.9400951681705716	0.4066752936501341	-1.0820406939989142	0.0	1.0	1.0	0.0	0.4066752936501341	-1.0820406939989142
18300000	-2.2213513967222207	0.2737547179150142	-1.0850864625826118	0.0	1.0	1.0	-0.0	0.2737547179150142	-1.0850864625826118
18350000	-2.9432218823452625	-0.08934154146000442	-1.1059894500362728	0.0	0.0	1.0	-0.0	-0.0	-1.1059894500362728
