taxa	country	location	latitude	longitude	collection_date
EBOV|12578_EMLH|KU296307|SLE|WesternRural|2015-03-20	SLE	WesternRural	8.378176099	-13.21071903	20/03/2015
EBOV|12579_EMLH|KU296548|SLE|WesternRural|2015-03-20	SLE	WesternRural	8.501334412	-13.12497953	20/03/2015
EBOV|12580_EMLH|KU296574|SLE|WesternRural|2015-03-20	SLE	WesternRural	8.420515666	-13.20907396	20/03/2015
EBOV|443_EMLH|KU296539|SLE|WesternUrban|2015-01-26	SLE	WesternUrban	8.421193492	-13.28339326	26/01/2015
EBOV|448_EMLH|KU296797|SLE||2015-01-27	SLE	WesternUrban	8.416253537	-13.33524892	27/01/2015
EBOV|651_EMLH|KU296457|SLE||2015-02-07	SLE	WesternRural	8.392611461	-13.23528579	07/02/2015
EBOV|75708_EMLH|KU296739|SLE||2015-01-15	SLE	WesternUrban	8.463889183	-13.21792128	15/01/2015
EBOV|77525_EMLK|KU296820|SLE||2014-12-30	SLE	WesternUrban	8.409107815	-13.30397844	30/12/2014
EBOV|77529_EMLK|KU296477|SLE||2014-12-30	SLE	WesternUrban	8.406971469	-13.20328375	30/12/2014
EBOV|77549_EMLK|KU296293|SLE||2015-01-01	SLE	WesternUrban	8.535538795	-13.2708195	01/01/2015
EBOV|77551_EMLK|KU296808|SLE||2015-01-01	SLE	PortLoko	8.67846897	-12.46589467	01/01/2015
EBOV|77558_EMLK|KU296733|SLE||2015-01-02	SLE	WesternUrban	8.537049804	-13.28202109	02/01/2015
EBOV|77563_EMLK|KU296432|SLE||2015-01-02	SLE	WesternUrban	8.421029062	-13.25366177	02/01/2015
EBOV|77572_EMLK|KU296508|SLE||2015-01-03	SLE	PortLoko	8.6707725	-12.49407684	03/01/2015
EBOV|77612_EMLK|KU296636|SLE|WesternUrban|2015-01-05	SLE	WesternUrban	8.436339413	-13.2904364	05/01/2015
EBOV|77613_EMLK|KU296579|SLE|WesternUrban|2015-01-05	SLE	WesternUrban	8.436932303	-13.33045315	05/01/2015
EBOV|77615_EMLK|KU296706|SLE|WesternUrban|2015-01-05	SLE	WesternUrban	8.503358694	-13.26188386	05/01/2015
EBOV|77630_EMLK|KU296779|SLE|WesternUrban|2015-01-06	SLE	WesternUrban	8.48034146	-13.29917859	06/01/2015
EBOV|77632_EMLK|KU296710|SLE|WesternUrban|2015-01-06	SLE	WesternUrban	8.432609124	-13.27127765	06/01/2015
EBOV|77643_EMLK|KU296395|SLE|WesternUrban|2015-01-07	SLE	WesternUrban	8.445914206	-13.23971127	07/01/2015
EBOV|77644_EMLK|KU296312|SLE|WesternUrban|2015-01-07	SLE	WesternUrban	8.42055988	-13.2265124	07/01/2015
EBOV|77648_EMLK|KU296620|SLE|WesternUrban|2015-01-07	SLE	WesternUrban	8.449240212	-13.20226778	07/01/2015
EBOV|77649_EMLK|KU296380|SLE|WesternUrban|2015-01-07	SLE	WesternUrban	8.544038988	-13.24969855	07/01/2015
EBOV|12615_EMLH|KU296521|SLE|WesternRural|2015-03-22	SLE	WesternRural	8.379413399	-13.14802809	22/03/2015
EBOV|15207R_EMLK|KU296488|SLE|Kambia|2015-05-29	SLE	Kambia	9.117582383	-12.87918108	29/05/2015
EBOV|15438R_EMLK|KU296353|SLE|Kambia|2015-06-14	SLE	Kambia	9.166505851	-12.84565783	14/06/2015
EBOV|18638R_EMLH|KU296348|SLE|WesternUrban|2015-07-08	SLE	WesternUrban	8.481543756	-13.19890346	08/07/2015
EBOV|18642R_EMLH|KU296357|SLE|WesternUrban|2015-07-08	SLE	WesternUrban	8.497927493	-13.32475232	08/07/2015
EBOV|18659R_EMLH|KU296585|SLE|WesternUrban|2015-07-10	SLE	WesternUrban	8.450039173	-13.27204076	10/07/2015
EBOV|18687R_EMLH|KU296650|SLE|WesternUrban|2015-07-12	SLE	WesternUrban	8.415583398	-13.22644847	12/07/2015
EBOV|19560R_EMLK|KU296580|SLE|Kambia|2015-07-07	SLE	Kambia	9.176441925	-12.90686164	07/07/2015
EBOV|356_EMLH|KU296546|SLE|?|2015-01-21	SLE	WesternUrban	8.521714584	-13.26549836	21/01/2015
EBOV|75711_EMLH|KU296596|SLE|WesternUrban|2015-01-15	SLE	WesternUrban	8.502549534	-13.32518196	15/01/2015
EBOV|75722_EMLH|KU296791|SLE|WesternRural|2015-01-15	SLE	WesternRural	8.467580733	-13.20376661	15/01/2015
EBOV|75731_EMLH|KU296564|SLE|WesternUrban|2015-01-16	SLE	WesternUrban	8.467723785	-13.27376249	16/01/2015
EBOV|75779_EMLH|KU296407|SLE|WesternUrban|2015-01-19	SLE	WesternUrban	8.522684766	-13.27892168	19/01/2015
EBOV|762_EMLH|KU296728|SLE|?|2015-02-12	SLE	WesternRural	8.51548363	-13.11888404	12/02/2015
EBOV|PL7483|KU296673|SLE|?|2015-05-31	SLE	WesternUrban	8.485154311	-13.20346602	31/05/2015
EBOV|PL7834|KU296326|SLE|PortLoko|2015-06-10	SLE	PortLoko	8.694680163	-12.54985843	10/06/2015
EBOV|12634_EMLH|KU296653|SLE|WesternUrban|2015-03-24	SLE	WesternUrban	8.52854758	-13.20083214	24/03/2015
EBOV|12705_EMLH|KU296490|SLE|WesternUrban|2015-03-29	SLE	WesternUrban	8.419634898	-13.18755344	29/03/2015
EBOV|13031_EMLH|KU296665|SLE|WesternUrban|2015-05-18	SLE	WesternUrban	8.400824477	-13.24465605	18/05/2015
EBOV|MK0367|KU296770|SLE|Bombali|2014-12-21	SLE	Bombali	8.87459713	-12.07646287	21/12/2014
EBOV|MK0369|KU296413|SLE|Bombali|2014-12-21	SLE	Bombali	8.857377605	-11.98743216	21/12/2014
EBOV|MK0375|KU296606|SLE|Bombali|2014-12-22	SLE	Bombali	8.883732437	-12.1017494	22/12/2014
EBOV|MK0379|KU296480|SLE|Bombali|2014-12-22	SLE	Bombali	8.896463103	-12.10413446	22/12/2014
EBOV|MK0384|KU296628|SLE|Bombali|2014-12-22	SLE	Bombali	8.935925458	-11.98570709	22/12/2014
EBOV|MK0388|KU296630|SLE|Bombali|2014-12-22	SLE	Bombali	8.864722553	-12.00381013	22/12/2014
EBOV|MK0425|KU296379|SLE|Bombali|2014-12-23	SLE	Bombali	8.864117732	-12.10895835	23/12/2014
EBOV|MK0431|KU296621|SLE|Bombali|2014-12-23	SLE	Bombali	8.899229837	-12.11177001	23/12/2014
EBOV|MK0491|KU296510|SLE|Bombali|2014-12-23	SLE	Bombali	8.859113592	-12.04955522	23/12/2014
EBOV|MK0531|KU296448|SLE|Bombali|2014-12-26	SLE	Bombali	8.854929166	-12.09826838	26/12/2014
EBOV|MK0533|KU296436|SLE|?|2014-12-26	SLE	Bombali	8.855515871	-12.01053523	26/12/2014
EBOV|MK0592|KU296814|SLE|Bombali|2014-12-28	SLE	Bombali	8.827918285	-12.02402839	28/12/2014
EBOV|MK0607|KU296335|SLE|?|2014-12-28	SLE	Bombali	8.821786573	-12.00940911	28/12/2014
EBOV|MK0704|KU296663|SLE|Bombali|2014-12-31	SLE	Bombali	8.872103065	-11.9728019	31/12/2014
EBOV|MK0723|KU296610|SLE||2015-01-01	SLE	Bombali	8.9358293	-12.04593835	01/01/2015
EBOV|MK0766|KU296777|SLE|?|2015-01-02	SLE	Tonkolili	8.465414645	-12.2281127	02/01/2015
EBOV|MK0849|KU296323|SLE|?|2015-01-05	SLE	Bombali	8.882043598	-12.02949424	05/01/2015
EBOV|MK1036|KU296834|SLE|Bombali|2015-01-11	SLE	Bombali	8.817452916	-12.00559166	11/01/2015
EBOV|MK1156|KU296605|SLE|Bombali|2015-01-15	SLE	Bombali	8.939938644	-12.06925404	15/01/2015
EBOV|MK2008|KU296526|SLE|WesternUrban|2015-02-12	SLE	WesternUrban	8.4691318	-13.31154583	12/02/2015
EBOV|MK2282|KU296788|SLE|Bombali|2015-02-22	SLE	Bombali	8.842825596	-11.98400299	22/02/2015
EBOV|MK2283|KU296833|SLE|Bombali|2015-02-22	SLE	Bombali	8.849604201	-12.05893321	22/02/2015
EBOV|MK2307|KU296536|SLE|?|2015-02-23	SLE	WesternUrban	8.547484727	-13.21306533	23/02/2015
EBOV|MK2506|KU296360|SLE|Bombali|2015-02-27	SLE	Bombali	8.868575967	-12.0694204	27/02/2015
EBOV|MK2656|KU296577|SLE|Koinadugu|2015-03-03	SLE	Koinadugu	9.648701474	-11.49020892	03/03/2015
EBOV|MK2673|KU296749|SLE|Bombali|2015-03-03	SLE	Bombali	8.838451128	-11.97420856	03/03/2015
EBOV|MK2717|KU296425|SLE|Bombali|2015-03-04	SLE	Bombali	8.877160441	-11.9875894	04/03/2015
EBOV|MK2790|KU296452|SLE|Bombali|2015-03-07	SLE	Bombali	8.88638725	-12.00303591	07/03/2015
EBOV|MK2826|KU296405|SLE|Bombali|2015-03-08	SLE	Bombali	8.903736655	-12.07704174	08/03/2015
EBOV|MK2850|KU296374|SLE|Bombali|2015-03-09	SLE	Bombali	8.938504605	-12.02620523	09/03/2015
EBOV|MK2900|KU296787|SLE|Bombali|2015-03-10	SLE	Bombali	8.917551262	-12.10355292	10/03/2015
EBOV|MK0433|KU296845|SLE|Bombali|2014-12-23	SLE	Bombali	8.833334844	-12.03692198	23/12/2014
EBOV|MK0434|KU296554|SLE|Bombali|2014-12-23	SLE	Bombali	8.828785728	-12.06789674	23/12/2014
EBOV|MK0549|KU296825|SLE|Bombali|2014-12-27	SLE	Bombali	8.839103054	-12.10531908	27/12/2014
EBOV|MK2789|KU296613|SLE|Bombali|2015-03-07	SLE	Bombali	8.833187161	-12.08400898	07/03/2015
EBOV|MK2918|KU296300|SLE|Koinadugu|2015-03-10	SLE	Koinadugu	9.52823565	-11.59510594	10/03/2015
EBOV|MK3183|KU296800|SLE|Bombali|2015-03-17	SLE	Bombali	8.912226714	-11.9981038	17/03/2015
EBOV|PL4127|KU296529|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.716629515	-12.54978855	28/02/2015
EBOV|PL4169|KU296828|SLE|PortLoko|2015-03-01	SLE	PortLoko	8.655362874	-12.55757157	01/03/2015
EBOV|PL4197|KU296299|SLE|PortLoko|2015-03-02	SLE	PortLoko	8.679247494	-12.54479419	02/03/2015
EBOV|PL4203|KU296311|SLE|PortLoko|2015-03-02	SLE	PortLoko	8.711332272	-12.59163515	02/03/2015
EBOV|PL4256|KU296509|SLE|PortLoko|2015-03-03	SLE	PortLoko	8.728863614	-12.57431986	03/03/2015
EBOV|PL4284|KU296829|SLE|PortLoko|2015-03-03	SLE	PortLoko	8.702912508	-12.54149615	03/03/2015
EBOV|PL4292|KU296827|SLE|Kambia|2015-03-03	SLE	Kambia	9.146733311	-12.93848256	03/03/2015
EBOV|PL4330|KU296624|SLE|PortLoko|2015-03-05	SLE	PortLoko	8.638490447	-12.54831892	05/03/2015
EBOV|PL4432|KU296481|SLE|Kambia|2015-03-07	SLE	Kambia	9.123908868	-12.97502957	07/03/2015
EBOV|PL4736|KU296724|SLE|Kambia|2015-03-13	SLE	Kambia	9.062528791	-12.90100339	13/03/2015
EBOV|442_EMLH|KU296375|SLE||2015-01-26	SLE	WesternRural	8.474310609	-13.23460967	26/01/2015
EBOV|77524_EMLK|KU296368|SLE||2014-12-30	SLE	WesternUrban	8.4411035	-13.23139211	30/12/2014
EBOV|77526_EMLK|KU296824|SLE||2014-12-30	SLE	WesternUrban	8.488516694	-13.32892507	30/12/2014
EBOV|KT4828|KU296745|SLE|?|2015-02-10	SLE	WesternUrban	8.520594479	-13.33411036	10/02/2015
EBOV|KT4935|KU296467|SLE|WesternRural|2015-02-11	SLE	WesternRural	8.391225008	-13.18400934	11/02/2015
EBOV|KT5022|KU296519|SLE|WesternRural|2015-02-13	SLE	WesternRural	8.376034168	-13.11928256	13/02/2015
EBOV|MK0664|KU296761|SLE|?|2014-12-30	SLE	Bombali	8.927479757	-12.04716861	30/12/2014
EBOV|MK0725|KU296629|SLE|Bombali|2015-01-01	SLE	Bombali	8.865229041	-12.00270214	01/01/2015
EBOV|MK0020|KU296551|SLE|Bombali|2014-12-08	SLE	Bombali	8.883894919	-12.05635632	08/12/2014
EBOV|MK0024|KU296705|SLE|Bombali|2014-12-08	SLE	Bombali	8.870479032	-12.04722907	08/12/2014
EBOV|MK0085|KU296738|SLE|Bombali|2014-12-10	SLE	Bombali	8.910916469	-11.96757259	10/12/2014
EBOV|MK0894|KU296356|SLE|Bombali|2015-01-06	SLE	Bombali	8.921427115	-12.08846076	06/01/2015
EBOV|MK1888|KU296708|SLE|?|2015-02-09	SLE	Bombali	8.933806024	-12.10192375	09/02/2015
EBOV|77667_EMLK|KU296361|SLE||2015-01-08	SLE	WesternUrban	8.499617735	-13.30534435	08/01/2015
EBOV|77669_EMLK|KU296367|SLE||2015-01-08	SLE	WesternUrban	8.484861131	-13.327271	08/01/2015
EBOV|77670_EMLK|KU296329|SLE||2015-01-08	SLE	WesternUrban	8.513913339	-13.20924514	08/01/2015
EBOV|77673_EMLK|KU296458|SLE||2015-01-08	SLE	WesternUrban	8.529542329	-13.28981402	08/01/2015
EBOV|77675_EMLK|KU296807|SLE||2015-01-08	SLE	WesternUrban	8.417616024	-13.22453438	08/01/2015
EBOV|77676_EMLK|KU296309|SLE||2015-01-08	SLE	WesternUrban	8.441169372	-13.32733216	08/01/2015
EBOV|77677_EMLK|KU296558|SLE||2015-01-08	SLE	WesternUrban	8.415881572	-13.27412036	08/01/2015
EBOV|77679_EMLK|KU296512|SLE||2015-01-08	SLE	WesternUrban	8.489552456	-13.26007319	08/01/2015
EBOV|77681_EMLK|KU296435|SLE|?|2015-01-08	SLE	WesternUrban	8.471015109	-13.26333576	08/01/2015
EBOV|MK10128|KU296502|SLE|Tonkolili|2015-07-31	SLE	Tonkolili	8.418858006	-12.14503372	31/07/2015
EBOV|MK10173|KU296313|SLE|Tonkolili||2015-08-01	SLE	Tonkolili	8.450256504	-12.27090957	01/08/2015
EBOV|14723_EML|KU296541|SLE|Kambia|2015-04-18	SLE	Kambia	9.142439582	-12.94361477	18/04/2015
EBOV|14729_EML|KU296392|SLE|Kambia|2015-04-18	SLE	Kambia	9.150478969	-12.94700051	18/04/2015
EBOV|14743_EML|KU296298|SLE|Kambia|2015-04-19	SLE	Kambia	9.116551972	-12.94378126	19/04/2015
EBOV|14748_EML|KU296769|SLE|Kambia|2015-04-19	SLE	Kambia	9.182058346	-12.84942092	19/04/2015
EBOV|14750_EML|KU296459|SLE|Kambia|2015-04-20	SLE	Kambia	9.071222152	-12.95293807	20/04/2015
EBOV|PL3984|KU296330|SLE|PortLoko|2015-02-25	SLE	PortLoko	8.707014365	-12.52499484	25/02/2015
EBOV|PL4119|KU296645|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.718793529	-12.60130673	28/02/2015
EBOV|PL4121|KU296305|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.63255926	-12.60439043	28/02/2015
EBOV|PL4123|KU296752|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.741595083	-12.59416674	28/02/2015
EBOV|PL4125|KU296471|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.758647989	-12.4828553	28/02/2015
EBOV|PL4126|KU296478|SLE|PortLoko|2015-02-28	SLE	PortLoko	8.638140075	-12.52539814	28/02/2015
EBOV|PL4763|KU296503|SLE|Kambia|2015-03-14	SLE	Kambia	9.186280871	-12.88475306	14/03/2015
EBOV|PL4784|KU296660|SLE|PortLoko|2015-03-14	SLE	PortLoko	8.671655627	-12.59443078	14/03/2015
EBOV|PL4785|KU296688|SLE|PortLoko|2015-03-14	SLE	PortLoko	8.702719312	-12.54495117	14/03/2015
EBOV|PL4804|KU296766|SLE|PortLoko|2015-03-15	SLE	PortLoko	8.736241237	-12.53214398	15/03/2015
EBOV|PL4813|KU296798|SLE|PortLoko|2015-03-14	SLE	PortLoko	8.717876167	-12.46658324	14/03/2015
EBOV|PL4864|KU296437|SLE|Kambia|2015-03-16	SLE	Kambia	9.05071952	-12.99330061	16/03/2015
EBOV|PL4865|KU296633|SLE|Kambia|2015-03-16	SLE	Kambia	9.093026278	-12.98908513	16/03/2015
EBOV|PL4866|KU296390|SLE|Kambia|2015-03-16	SLE	Kambia	9.115151871	-12.97702228	16/03/2015
EBOV|PL7577|KU296385|SLE|PortLoko|2015-06-03	SLE	PortLoko	8.69973091	-12.49044205	03/06/2015
EBOV|PL8429|KU296440|SLE|PortLoko|2015-06-24	SLE	PortLoko	8.650552231	-12.60442266	24/06/2015
EBOV|PL8486|KU296446|SLE||2015-06-25	SLE	WesternUrban	8.510841109	-13.30492224	25/06/2015
EBOV|PL8630|KU296325|SLE|PortLoko|2015-06-29	SLE	PortLoko	8.708140219	-12.46482628	29/06/2015
EBOV|15070R_DML||SLE|WesternUrban|2015-08-06	SLE	WesternUrban	8.52719883	-13.32574031	06/08/2015
EBOV|13204_EMLH|KU296544|SLE|WesternUrban|2015-06-16	SLE	WesternUrban	8.47517381	-13.19441785	16/06/2015
EBOV|13268_EMLH|KU296603|SLE||2015-06-23	SLE	WesternUrban	8.485910782	-13.33435966	23/06/2015
EBOV|13275_EMLH|KU296430|SLE|WesternUrban|2015-06-24	SLE	WesternUrban	8.544927828	-13.2637691	24/06/2015
EBOV|18538_EMLH|KU296727|SLE||2015-07-04	SLE	WesternUrban	8.449395448	-13.24197952	04/07/2015
EBOV|18596_EMLH|KU296715|SLE|WesternUrban|2015-07-05	SLE	WesternUrban	8.452695353	-13.29320832	05/07/2015
EBOV|18636_EMLH|KU296460|SLE|?|2015-07-08	SLE	WesternUrban	8.480000796	-13.28971424	08/07/2015
EBOV|18647_EMLH|KU296566|SLE|WesternUrban|2015-07-09	SLE	WesternUrban	8.455165774	-13.26365858	09/07/2015
EBOV|18648_EMLH|KU296701|SLE|WesternUrban|2015-07-09	SLE	WesternUrban	8.405543471	-13.28612768	09/07/2015
EBOV|18649_EMLH|KU296456|SLE|WesternUrban|2015-07-10	SLE	WesternUrban	8.538616173	-13.32802674	10/07/2015
EBOV|18650_EMLH|KU296370|SLE|WesternUrban|2015-07-10	SLE	WesternUrban	8.502944333	-13.22246103	10/07/2015
EBOV|18660_EMLH|KU296838|SLE|WesternUrban|2015-07-10	SLE	WesternUrban	8.420043118	-13.25150003	10/07/2015
EBOV|18706_EMLH|KU296599|SLE|?|2015-07-14	SLE	WesternUrban	8.451014583	-13.21167925	14/07/2015
EBOV|15543_EMLK|KU296666|SLE|Kambia|2015-06-22	SLE	Kambia	9.058497904	-12.93983204	22/06/2015
EBOV|15661_EMLK|KU296822|SLE|Kambia|2015-06-28	SLE	Kambia	9.132037129	-12.92613296	28/06/2015
EBOV|15674_EMLK|KU296843|SLE|Kambia|2015-06-28	SLE	Kambia	9.088120013	-12.89563313	28/06/2015
EBOV|15686_EMLK|KU296555|SLE|Kambia|2015-06-30	SLE	Kambia	9.144516646	-12.92952447	30/06/2015
EBOV|19521_EMLK|KU296306|SLE|Kambia|2015-07-05	SLE	Kambia	9.154855948	-12.9484953	05/07/2015
EBOV|MK0363|KU296545|SLE|?|2014-12-21	SLE	Bombali	8.918054657	-11.98764555	21/12/2014
EBOV|MK0393|KU296496|SLE|?|2014-12-22	SLE	Bombali	8.819063791	-11.97883869	22/12/2014
EBOV|MK0574|KU296332|SLE|?|2014-12-28	SLE	Bombali	8.938183187	-11.97896467	28/12/2014
EBOV|MK0575|KU296681|SLE|?|2014-12-28	SLE	Bombali	8.949035927	-11.98286764	28/12/2014
EBOV|MK0584|KU296339|SLE|Bombali|2014-12-28	SLE	Bombali	8.867364435	-12.01677154	28/12/2014
EBOV|MK0709|KU296373|SLE|Tonkolili|2014-12-31	SLE	Tonkolili	8.429438226	-12.27557832	31/12/2014
EBOV|MK0857|KU296789|SLE|?|2015-01-05	SLE	Bombali	8.918407719	-11.98543005	05/01/2015
EBOV|MK0864|KU296334|SLE|?|2015-01-05	SLE	WesternUrban	8.517772996	-13.24269828	05/01/2015
EBOV|MK0865|KU296500|SLE|?|2015-01-05	SLE	PortLoko	8.729691634	-12.61111344	05/01/2015
EBOV|MK0866|KU296497|SLE|?|2015-01-05	SLE	PortLoko	8.648445073	-12.5574601	05/01/2015
EBOV|MK0867|KU296748|SLE|?|2015-01-05	SLE	PortLoko	8.675319219	-12.51179787	05/01/2015
EBOV|MK0868|KU296537|SLE|?|2015-01-05	SLE	Bombali	8.904234724	-12.00275558	05/01/2015
EBOV|MK0869|KU296534|SLE|Bombali|2015-01-05	SLE	Bombali	8.828595499	-12.05432744	05/01/2015
EBOV|MK0879|KU296410|SLE|PortLoko|2015-01-05	SLE	PortLoko	8.642161029	-12.5148351	05/01/2015
EBOV|MK0888|KU296376|SLE|?|2015-01-06	SLE	Bombali	8.911666696	-12.0071546	06/01/2015
EBOV|MK0889|KU296794|SLE|?|2015-01-06	SLE	Bombali	8.839908541	-12.00507801	06/01/2015
EBOV|MK0966|KU296507|SLE|Bombali|2015-01-08	SLE	Bombali	8.901678688	-12.09440434	08/01/2015
EBOV|14859_EMLK|KU296438|SLE|Kambia|2015-04-30	SLE	Kambia	9.102696119	-12.86071586	30/04/2015
EBOV|14888_EMLK|KU296423|SLE|Kambia|2015-05-03	SLE	Kambia	9.141507636	-12.99260662	03/05/2015
EBOV|15000_EMLK|KU296504|SLE|Kambia|2015-05-13	SLE	Kambia	9.156552251	-12.95360861	13/05/2015
EBOV|15274_EMLK|KU296337|SLE|Kambia|2015-06-04	SLE	Kambia	9.162572259	-12.92667647	04/06/2015
EBOV|15314_EMLK|KU296600|SLE|Kambia|2015-06-06	SLE	Kambia	9.187248791	-12.96227505	06/06/2015
EBOV|15323_EMLK|KU296668|SLE|Kambia|2015-06-07	SLE	Kambia	9.160373056	-12.9511412	07/06/2015
EBOV|15327_EMLK|KU296649|SLE|Kambia|2015-06-07	SLE	Kambia	9.175950612	-12.97272507	07/06/2015
EBOV|15338_EMLK|KU296414|SLE|Kambia|2015-06-08	SLE	Kambia	9.095617977	-12.88630103	08/06/2015
EBOV|15349_EMLK|KU296442|SLE|Kambia|2015-06-09	SLE	Kambia	9.173213829	-12.90181548	09/06/2015
EBOV|15360_EMLK|KU296399|SLE|Kambia|2015-06-08	SLE	Kambia	9.179925176	-12.88250363	08/06/2015
EBOV|15373_EMLK|KU296802|SLE|Kambia|2015-06-10	SLE	Kambia	9.087254223	-12.92473465	10/06/2015
EBOV|15421_EMLK|KU296796|SLE|Kambia|2015-06-13	SLE	Kambia	9.185563241	-12.87248469	13/06/2015
EBOV|15470_EMLK|KU296543|SLE|Kambia|2015-06-16	SLE	Kambia	9.077733813	-12.89405261	16/06/2015
EBOV|77724_EMLK|KU296656|SLE|?|2015-01-10	SLE	WesternUrban	8.533563	-13.19841099	10/01/2015
EBOV|MK0464|KU296835|SLE|?|2014-12-24	SLE	PortLoko	8.738762202	-12.46603901	24/12/2014
EBOV|MK0551|KU296717|SLE|?|2014-12-27	SLE	Bombali	8.908713124	-12.0773862	27/12/2014
EBOV|MK8878|KU296684|SLE|Tonkolili|2015-07-23	SLE	Tonkolili	8.487921453	-12.18359764	23/07/2015
EBOV|12180_EMLH|KU296310|SLE|WesternUrban|2015-02-22	SLE	WesternUrban	8.472366482	-13.22700415	22/02/2015
EBOV|12181_EMLH|KU296783|SLE|WesternUrban|2015-02-23	SLE	WesternUrban	8.52223313	-13.27898026	23/02/2015
EBOV|12189_EMLH|KU296369|SLE|WesternUrban|2015-02-23	SLE	WesternUrban	8.4613312	-13.30481196	23/02/2015
EBOV|12192_EMLH|KU296511|SLE|WesternUrban|2015-02-23	SLE	WesternUrban	8.463107327	-13.2928188	23/02/2015
EBOV|12193_EMLH|KU296616|SLE|WesternUrban|2015-02-23	SLE	WesternUrban	8.522486673	-13.20345801	23/02/2015
EBOV|12757_EMLH|KU296468|SLE|WesternUrban|2015-04-03	SLE	WesternUrban	8.403232389	-13.25922824	03/04/2015
EBOV|12767_EMLH|KU296768|SLE|WesternUrban|2015-04-04	SLE	WesternUrban	8.530355745	-13.22770113	04/04/2015
EBOV|12781_EMLH|KU296520|SLE|WesternUrban|2015-04-06	SLE	WesternUrban	8.475361761	-13.22716879	06/04/2015
EBOV|12851_EMLH|KU296671|SLE|WesternUrban|2015-04-15	SLE	WesternUrban	8.52785473	-13.32445145	15/04/2015
EBOV|12854_EMLH|KU296729|SLE|WesternUrban|2015-04-15	SLE	WesternUrban	8.403636776	-13.32541688	15/04/2015
EBOV|12855_EMLH|KU296723|SLE|WesternUrban|2015-04-15	SLE	WesternUrban	8.432679412	-13.20287435	15/04/2015
EBOV|12872_EMLH|KU296560|SLE|WesternUrban|2015-04-18	SLE	WesternUrban	8.405658648	-13.19458178	18/04/2015
EBOV|12916_EMLH|KU296318|SLE|WesternUrban|2015-04-29	SLE	WesternUrban	8.421389625	-13.2660264	29/04/2015
EBOV|12934_EMLH|KU296790|SLE|WesternUrban|2015-05-04	SLE	WesternUrban	8.527641218	-13.2321308	04/05/2015
EBOV|12936_EMLH|KU296561|SLE|WesternUrban|2015-05-04	SLE	WesternUrban	8.515102598	-13.27012491	04/05/2015
EBOV|KT7106||SLE|?|2015-07-19	SLE	WesternUrban	8.484403702	-13.29547912	19/07/2015
EBOV|13247_EMLH|KU296830|SLE|?|2015-06-19	SLE	WesternUrban	8.546037012	-13.33220822	19/06/2015
EBOV|KT7095|KU296690|SLE|Kambia|2015-07-05	SLE	Kambia	9.132617492	-12.94719562	05/07/2015
EBOV|MK9396|KU296321|SLE|WesternUrban|2015-07-18	SLE	WesternUrban	8.512329551	-13.22164813	18/07/2015
EBOV|77573_EMLK|KU296516|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.43265674	-13.22933438	03/01/2015
EBOV|77574_EMLK|KU296700|SLE||2015-01-03	SLE	WesternRural	8.447188431	-13.21583294	03/01/2015
EBOV|77577_EMLK|KU296533|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.416501459	-13.22899977	03/01/2015
EBOV|77578_EMLK|KU296806|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.474482156	-13.30105369	03/01/2015
EBOV|77580_EMLK|KU296431|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.51535309	-13.24579209	03/01/2015
EBOV|77581_EMLK|KU296540|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.472741766	-13.19356372	03/01/2015
EBOV|77582_EMLK|KU296816|SLE|WesternUrban|2015-01-03	SLE	WesternUrban	8.427002424	-13.28043275	03/01/2015
EBOV|77585_EMLK|KU296734|SLE|WesternUrban|2015-01-04	SLE	WesternUrban	8.490496482	-13.26025133	04/01/2015
EBOV|77588_EMLK|KU296801|SLE|WesternUrban|2015-01-04	SLE	WesternUrban	8.486591774	-13.30188907	04/01/2015
EBOV|77589_EMLK|KU296403|SLE|WesternUrban|2015-01-04	SLE	WesternUrban	8.540043162	-13.27621135	04/01/2015
EBOV|77591_EMLK|KU296836|SLE|WesternUrban|2015-01-04	SLE	WesternUrban	8.491699699	-13.29936622	04/01/2015
EBOV|77594_EMLK|KU296343|SLE|WesternUrban|2015-01-04	SLE	WesternUrban	8.412900741	-13.31740251	04/01/2015
EBOV|77601_EMLK|KU296826|SLE|WesternUrban|2015-01-05	SLE	WesternUrban	8.499848847	-13.26019016	05/01/2015
EBOV|PL4226|KU296615|SLE|Kambia|2015-03-02	SLE	Kambia	9.090412079	-12.93133805	02/03/2015
EBOV|PL4248|KU296658|SLE|PortLoko|2015-03-03	SLE	PortLoko	8.653192511	-12.50626549	03/03/2015
EBOV|PL4249|KU296349|SLE|PortLoko|2015-03-03	SLE	PortLoko	8.678359749	-12.51738352	03/03/2015
EBOV|PL4283|KU296840|SLE|PortLoko|2015-03-03	SLE	PortLoko	8.64497596	-12.60421668	03/03/2015
