state	joint	prior	likelihood	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	doublingTime	R0	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
86500000	-54549.12985522302	-2543.7621916822004	-52005.36766354082	0.3127467823410616	2020.6845209772218	63.3384347843107	1019.6847736813872	35.27313848053165	7.172560531975853	1.734468808530143	7.533872826538134	0.2946166642876824	0.17966966104038481	0.19316637207187715	0.33254730260005366	0.049461490681053925	5.379871855303534E-4	5.379871855303544E-4	-52005.36766354082	0.0	-2527.380643714473
87000000	-54506.34106792826	-2525.263221191285	-51981.077846736975	0.3093069322890684	2020.6879608272739	62.37999663342326	994.9519570875802	35.368715554891196	7.153178082244279	1.7367708572850213	7.882088049658889	0.29430663638659665	0.1777933764910456	0.1932742769743369	0.33462571014801873	0.0551923687435466	5.639127680915698E-4	5.639127680915684E-4	-51981.077846736975	0.0	-2508.81094475459
87500000	-54495.131043672955	-2522.6831857743623	-51972.447857898595	0.32947358751505695	2020.6677941720477	61.65928980664472	954.317897652088	35.03851097422054	7.220589970005372	1.7288249287452908	7.64928450118685	0.2954879073169119	0.179306650642036	0.19131263036187462	0.3338928116791755	0.10141886872499953	5.469552242976982E-4	5.469552242976988E-4	-51972.447857898595	0.0	-2506.285076462227
88000000	-54522.73489954246	-2582.46579664028	-51940.26910290218	0.29784843481022677	2020.6994193247526	64.35963621621637	1296.763252186297	36.13858872507126	7.000791393075662	1.7553767429335618	7.779064510447373	0.2891630098291836	0.17823752587756217	0.19364742859425824	0.3389520356989942	0.018838827828838122	5.367783674396253E-4	5.367783674396254E-4	-51940.26910290218	0.0	-2565.5750237656366
88500000	-54503.11049856297	-2539.682232400571	-51963.4282661624	0.33389227384200587	2020.663375485721	62.40306280829017	671.5931241266272	32.46104716496418	7.793917417964456	1.6675074324741859	8.208027628333133	0.29312917630519153	0.1812689806016604	0.19194512090083346	0.333656722192313	0.019897302419049304	5.371635717001434E-4	5.371635717001434E-4	-51963.4282661624	0.0	-2524.0031169332683
89000000	-54478.230233109396	-2489.7494488183406	-51988.48078429105	0.31194584052205976	2020.685321919041	59.70405205547687	622.6030295166872	33.26643508832857	7.605224913118024	1.6865332752336981	8.208858391426679	0.2943680333876737	0.17928014089402927	0.19264207116211393	0.33370975455618146	0.1126323891529275	5.51744800297363E-4	5.517448002973622E-4	-51988.48078429105	0.0	-2473.966374952874
89500000	-54529.91141348876	-2574.8771469245007	-51955.03426656425	0.3159569158132366	2020.6813108437495	64.61087953670334	1003.2100772907487	34.5710986681153	7.318214654766501	1.7176124311469976	7.500069425267425	0.2964609857705393	0.17988576194802533	0.19045280945053628	0.33320044283089756	0.011383163670739976	5.577970783243114E-4	5.577970783243117E-4	-51955.03426656425	0.0	-2558.6088479044483
90000000	-54379.616001654664	-2423.908075718796	-51955.707925935865	0.312770331493975	2020.6844974280689	59.66921353741115	1243.4566105612753	38.03640973987638	6.6514879462754015	1.8017209053135774	6.927494628180957	0.2991635723379284	0.17916987399438428	0.19300816763624112	0.32865838603144454	0.07321377702351042	6.196344377945458E-4	6.196344377945472E-4	-51955.707925935865	0.0	-2407.062435350931
90500000	-54528.1570783103	-2542.4547793579013	-51985.7022989524	0.332240739241508	2020.6650270203213	62.34074811829297	996.2568155264755	35.12371006864783	7.203075085459496	1.7308731614840402	7.656309676489817	0.29416527332352704	0.17896927658083794	0.19019999337207436	0.33666545672355896	0.038202074888212145	5.472878483295415E-4	5.472878483295404E-4	-51985.7022989524	0.0	-2526.1006196441754
91000000	-54436.673903534356	-2430.9688712480493	-52005.70503228631	0.31189026694177824	2020.685377492621	58.19845705748485	562.5737198217086	33.07584291550261	7.649048326620266	1.6820198709261736	9.172522351500895	0.2945846233283097	0.17994698411611937	0.18947424130135945	0.33599415125420934	0.009445159652778255	5.972652738885511E-4	5.972652738885499E-4	-52005.70503228631	0.0	-2415.3077113579548
91500000	-54339.02407806761	-2365.146751436475	-51973.87732663113	0.3054908233053341	2020.6917769362576	57.20128118114018	932.3377731935769	37.224674363640176	6.796532816724939	1.7818151570481588	8.962875204761435	0.2945703659189684	0.18097006943793284	0.19187327317862907	0.33258629146446733	0.007863106368430088	5.897254560662657E-4	5.89725456066267E-4	-51973.87732663113	0.0	-2348.6125203918036
92000000	-54481.82494761808	-2523.5432277160185	-51958.28171990206	0.33953906496234704	2020.6577286946006	60.443602454853504	458.0079001122847	30.61523437598626	8.263817869146388	1.6243624080211096	7.244573586614246	0.2949129996669174	0.18029400055776074	0.1880434787208842	0.33674952105443523	0.02600358451493534	5.818126132093208E-4	5.81812613209322E-4	-51958.28171990206	0.0	-2508.6169867144777
92500000	-54477.09977227084	-2505.293022086608	-51971.80675018423	0.3097576283648857	2020.687510131198	61.34377666778182	978.5905251299723	35.47554064133371	7.1316382028468075	1.739345863159113	7.159752750311344	0.29672420158281915	0.1775512347761982	0.19107310668117652	0.33465145695980375	0.022787384633903097	5.796249370539077E-4	5.796249370539089E-4	-51971.80675018423	0.0	-2489.073567209551
93000000	-54488.78462665233	-2513.927603914865	-51974.85702273746	0.323835717512742	2020.67343204205	61.719125199701566	916.5188517589191	34.85532470217567	7.25853863265224	1.7244256662366155	8.7786213223152	0.292771491471956	0.18120086036770688	0.191159596387923	0.3348680517724118	0.04144671668555879	5.564159956893037E-4	5.564159956893009E-4	-51974.85702273746	0.0	-2497.485778700847
93500000	-54580.270404277595	-2627.1345273615716	-51953.13587691602	0.32971956900206467	2020.6675481905609	67.02754868863876	1249.3953317049184	35.12074080770599	7.203684064912108	1.7308017558057134	7.197698787935064	0.296384973305952	0.17816653055322362	0.1957631248545339	0.329685371286288	0.08474033829581928	5.316913019722759E-4	5.31691301972275E-4	-51953.13587691602	0.0	-2610.3586636919813
94000000	-54509.769470193074	-2529.687570868831	-51980.08189932424	0.3066197756644095	2020.6906479838985	62.364469162158976	827.007123717768	33.861299606238724	7.47161874607337	1.7006641604815038	8.22810652787875	0.29622684240940017	0.18135847875346955	0.19036942875076338	0.3320452500863642	0.0028713741056270495	5.376271986556395E-4	5.376271986556397E-4	-51980.08189932424	0.0	-2513.6602161737524
94500000	-54563.611377277746	-2575.6873207071353	-51987.92405657061	0.31798056909071615	2020.6792871904722	62.93760434193353	1183.8524569744902	35.85986243559497	7.055206119621089	1.7486277088181112	7.379491708895908	0.2954545740557614	0.17725655010505365	0.19234050829418164	0.3349483675450007	0.006827722395872769	5.436009781864432E-4	5.436009781864438E-4	-51987.92405657061	0.0	-2559.097447294094
95000000	-54519.692817187635	-2572.2661933230706	-51947.426623864565	0.3179282583517986	2020.6793395012112	61.390186409445235	531.8837573157672	30.871892414509418	8.195115398415734	1.6303234721271636	6.892658821987678	0.29182898355641423	0.1791665388364482	0.19213957860746966	0.33686489899966515	0.0590552057016811	5.475600095198302E-4	5.475600095198286E-4	-51947.426623864565	0.0	-2557.167919815186
95500000	-54448.50728858432	-2494.7782524573076	-51953.72903612701	0.3352036237264524	2020.6620641358363	59.57955413839259	647.702191751708	33.377278363014284	7.579968568819278	1.689161289865067	9.589004091220197	0.2940668061091861	0.17902927588732348	0.19240195621208986	0.3345019617913977	0.08052936050672306	5.604942167625638E-4	5.604942167625643E-4	-51953.72903612701	0.0	-2478.711278116657
96000000	-54367.597102740634	-2408.050727370933	-51959.546375369704	0.3072396147227261	2020.6900281448402	57.57524081789057	600.5497940352179	33.934982941755685	7.455395552684215	1.7024191266235407	7.535854340151153	0.29534422683362843	0.17663278010055672	0.19505423134206243	0.3329687617237494	0.05910017468440663	6.038699141124276E-4	6.038699141124272E-4	-51959.546375369704	0.0	-2392.5047032762463
96500000	-54472.31910786811	-2460.6635844892226	-52011.65552337889	0.2988380580569566	2020.698429701506	60.804780428271194	1046.993361789553	36.42653117593847	6.945451920261301	1.762364351244345	7.578788193844811	0.2917626563666837	0.1791204884709418	0.19367920629069862	0.33543764887167465	0.018877737738309683	5.634401765527822E-4	5.634401765527829E-4	-52011.65552337889	0.0	-2444.2244156746697
97000000	-54372.054860619595	-2397.5820592546347	-51974.47280136496	0.32348653175592124	2020.673781227807	57.220379113488484	728.3115182093154	35.65371311694802	7.095999232240327	1.7436454811737174	7.460048661403701	0.2951796526237868	0.17817887155529488	0.19375334670420263	0.3328881291167144	0.02079671082831986	6.10743620116823E-4	6.107436201168228E-4	-51974.47280136496	0.0	-2381.782748548644
97500000	-54510.32006446643	-2560.6895586785963	-51949.630505787834	0.31792363088774606	2020.6793441286752	62.438082220501144	690.2640140966777	32.451528122099894	7.7962036164357	1.667283290564263	7.267893893890214	0.2954063145297338	0.1816223443722412	0.19428047456352462	0.32869086653449936	0.14558324648246634	5.809357613464167E-4	5.809357613464169E-4	-51949.630505787834	0.0	-2544.874409170596
98000000	-54550.51710963478	-2577.889547692347	-51972.62756194243	0.32217033320784627	2020.675097426355	64.58073184899735	771.5079106076383	32.73146496108015	7.729526350415786	1.6738819810444543	7.860669828678855	0.2904428724900695	0.18086051804606373	0.19117180805456674	0.33752480140929897	0.05199347158414394	5.52329711805033E-4	5.523297118050327E-4	-51972.62756194243	0.0	-2561.97937132218
98500000	-54627.278272171636	-2657.713403720865	-51969.56486845077	0.3308274408356743	2020.6664403187272	66.77537630738667	1110.2561700729032	34.17689681156535	7.402624126446907	1.708188139150159	7.46328263761299	0.29462214044814977	0.18051637695651845	0.19444298243464145	0.3304185001606893	0.060094305733477835	5.43410018177387E-4	5.43410018177386E-4	-51969.56486845077	0.0	-2641.1806915391753
99000000	-54620.61059560893	-2665.9760292410865	-51954.634566367844	0.31248093496655704	2020.6847868245964	65.84406160640751	703.9687590858766	31.28380269555884	8.087211243673284	1.6399161525366366	8.454733042070828	0.2941205542339587	0.17886399254425117	0.19667692797973238	0.3303385252420565	0.033619706054179625	5.326013058771665E-4	5.326013058771665E-4	-51954.634566367844	0.0	-2650.1805464236522
99500000	-54553.06073214876	-2595.987304938744	-51957.073427210016	0.3088686844027725	2020.68839907516	63.91875549702245	710.2380653119662	32.608159009602446	7.758755127202275	1.6709735915830413	7.248612378628318	0.2914371586651809	0.17940345735647592	0.19499645720333167	0.3341629267750103	0.12080587456138497	5.313578470338105E-4	5.313578470338103E-4	-51957.073427210016	0.0	-2580.2346283114607
100000000	-54534.97300060423	-2531.896235094748	-52003.07676550948	0.3160556565089737	2020.681212103054	60.7787785506686	497.32841790754435	31.232097678132188	8.100599694317761	1.6387102881155284	8.04475986375352	0.29043341571289943	0.18433998426817144	0.18937421289912731	0.33585238711980037	0.021682234187934604	5.605383732781338E-4	5.605383732781325E-4	-52003.07676550948	0.0	-2516.6993459590994
100500000	-54468.90868332153	-2467.2133947467546	-52001.69528857478	0.30631889608021634	2020.6909488634826	59.893199759384196	1059.2760120540213	36.36395338656781	6.957404169312164	1.7608444195896455	7.870852218356966	0.29473083991774773	0.17932040237521585	0.1913855939690218	0.33456316373801326	0.0449187384254795	5.946029625832753E-4	5.946029625832745E-4	-52001.69528857478	0.0	-2450.599929279206
101000000	-54375.02822380109	-2386.4640758460346	-51988.564147955054	0.30240116574550563	2020.6948665938173	58.587090613836786	966.1300004241536	37.23618565369953	6.79443171911578	1.782096569820016	6.589311714627925	0.2944028936625802	0.18121779440406957	0.189698706197752	0.3346806057355968	0.04608245278731551	6.010064657924561E-4	6.010064657924557E-4	-51988.564147955054	0.0	-2370.297212775936
101500000	-54523.970630727694	-2529.207926963337	-51994.762703764354	0.31444935848085476	2020.682818401082	64.07993403270231	1233.5307012702854	36.53811040812648	6.924242060643353	1.76507629994916	6.598944185973292	0.29269734889551985	0.17705454418893016	0.19519508030972174	0.33505302660582664	0.029504433042309774	5.397180707975838E-4	5.397180707975828E-4	-51994.762703764354	0.0	-2512.666631613623
102000000	-54460.72793999846	-2491.190537114674	-51969.53740288379	0.3191597449228744	2020.67810801464	59.78375896558971	704.8032042558245	33.837954076643065	7.476773575947801	1.7001083372571844	7.410745592211082	0.2941861993093205	0.1791537407999515	0.19172596455737645	0.33493409533334983	0.07673248469570751	5.800924082268793E-4	5.800924082268781E-4	-51969.53740288379	0.0	-2475.4126231195064
102500000	-54501.23718838527	-2515.284057097203	-51985.953131288064	0.31243286339365245	2020.6848348961691	62.873166350435845	1167.4314927860535	36.46526747488626	6.938073910430549	1.7633055756198905	8.041498521321367	0.2920800575579062	0.18108579042633347	0.19274343187148146	0.33409072014427704	0.05198770176721477	5.667777566331084E-4	5.667777566331081E-4	-51985.953131288064	0.0	-2498.462190196628
103000000	-54569.34017570947	-2613.096060956067	-51956.244114753405	0.3283691884065632	2020.6688985711562	64.00634107399387	743.8139111236263	32.37509118787689	7.814610295186362	1.6654840706963832	8.567252060705773	0.29540625026050876	0.1840532924942688	0.19011365430587984	0.3304268029393408	0.035605259242960784	5.251517885439319E-4	5.251517885439311E-4	-51956.244114753405	0.0	-2597.1623143778684
103500000	-54537.864343624395	-2584.0158619256977	-51953.8484816987	0.3368647862582189	2020.6604029733046	63.502943648633796	785.9684290712172	33.12255675901895	7.638260619343371	1.6831254676765794	7.958502021880574	0.2992630849842363	0.1808054384177003	0.1894392236643237	0.3304922529337378	0.029501285057758477	5.565696118646716E-4	5.565696118646709E-4	-51953.8484816987	0.0	-2568.0810110963375
104000000	-54500.92313032969	-2554.2633189548137	-51946.65981137488	0.33165405441124535	2020.6656137051516	62.59927468018038	827.2490689475236	33.764997720239506	7.492928712763598	1.6983720131684152	7.248668576679213	0.2926214936087129	0.1795143951956356	0.1908071885452025	0.33705692265044696	0.04935805542736636	5.588666993730141E-4	5.588666993730148E-4	-51946.65981137488	0.0	-2538.3359047309623
104500000	-54468.82097525908	-2484.481746205674	-51984.3392290534	0.3181753988082589	2020.6790923607546	60.60259939645531	694.4544581467858	33.590148594182956	7.531932173357329	1.694214768972236	7.474111250529985	0.2954613650034039	0.18044453370725946	0.18817592225838828	0.3359181790309461	0.030229985183682414	5.948972592976628E-4	5.948972592976617E-4	-51984.3392290534	0.0	-2468.8032678694294
105000000	-54607.55829941572	-2656.2542055403105	-51951.30409387541	0.34026465673981754	2020.657003102823	66.00383385548484	819.1469205014156	32.043056161955725	7.895586476696998	1.657681149679142	8.341083355255234	0.29587351351706553	0.1809412460533583	0.19072409139265017	0.332461149036924	0.01926334918754796	4.95646628057552E-4	4.956466280575519E-4	-51951.30409387541	0.0	-2640.276110500739
105500000	-54742.29802979093	-2779.988451371067	-51962.30957841987	0.35695401940620686	2020.6403137401567	70.39506055573285	767.4527194946327	30.200000072178554	8.37744106952677	1.6147443914140565	8.354221028647448	0.2926432073825379	0.18100807912414307	0.1948552309267715	0.33149348256654554	0.06164926891441457	4.6907408392991303E-4	4.6907408392991314E-4	-51962.30957841987	0.0	-2764.1175771973863
106000000	-54722.83551042012	-2730.3941222024528	-51992.44138821767	0.3331615050239132	2020.6641062545389	68.92829667799994	689.018385342726	30.066446360739864	8.414653260610821	1.6116577560778602	6.842396623793506	0.2914928777157413	0.18242968846397614	0.19075251111750657	0.33532492270277386	0.024610438365787447	5.196903340712974E-4	5.196903340712988E-4	-51992.44138821767	0.0	-2715.0505552549703
106500000	-54506.84506246397	-2537.8053749223554	-51969.03968754162	0.3015651586259808	2020.6957026009368	62.5269547470902	744.8403104421731	33.18264596976831	7.624428779274546	1.6845482280779216	7.202802951153905	0.2961051313293526	0.17698305687275528	0.19071279789921614	0.3361990138986736	0.00914374547613262	5.455308184224042E-4	5.455308184224046E-4	-51969.03968754162	0.0	-2522.174143943434
107000000	-54498.8742347129	-2528.4007999694004	-51970.4734347435	0.3248666144675279	2020.6724011450954	60.9917858265119	610.6241583916122	32.39566045249969	7.809648495215608	1.6659681349378235	7.943886226430304	0.2986954599421764	0.17724141328500106	0.1894435174699035	0.3346196093029167	0.08727335107818138	5.610348603854301E-4	5.610348603854292E-4	-51970.4734347435	0.0	-2512.7652580386284
107500000	-54404.079053229674	-2436.693876824209	-51967.38517640546	0.3251616244426191	2020.6721061351202	58.697245593428036	721.513041098642	34.95228311794297	7.238403284004688	1.7267533577887986	7.7200680519433185	0.2918492790130055	0.17752946242892348	0.1946747309517503	0.33594652760631877	0.04181513842945191	5.621632620938621E-4	5.62163262093862E-4	-51967.38517640546	0.0	-2420.875070713643
108000000	-54355.9192385051	-2351.9465643077133	-52003.97267419739	0.3066960206049402	2020.690571738958	56.82031832656358	838.9332558784456	36.625678854411646	6.907686869369951	1.767206311892473	9.457826374389283	0.29155014079674735	0.17947548683444123	0.19209370123560665	0.3368806711332028	0.04837432826516304	6.15815263650423E-4	6.158152636504224E-4	-52003.97267419739	0.0	-2335.414200294056
108500000	-54491.58153753173	-2507.911170198488	-51983.670367333245	0.3025298262963364	2020.6947379332664	61.15368826903882	998.6368971656398	35.9073218255748	7.0458811195488	1.7497758463179178	7.088884382633518	0.28863028581261385	0.17808362182144047	0.19380366073804317	0.3394824316279006	0.13095537720265787	5.478358272223474E-4	5.478358272223471E-4	-51983.670367333245	0.0	-2491.4755441857938
109000000	-54415.60644152479	-2451.787535404051	-51963.81890612074	0.33289853185324964	2020.6643692277096	60.49216951003239	894.6430871583866	35.416188838659	7.143589674680523	1.7379149292299558	7.261867659174156	0.2939697023606102	0.17921625586117546	0.19024001696169954	0.33657402481651283	0.15870555475127512	5.613480781740629E-4	5.613480781740633E-4	-51963.81890612074	0.0	-2435.458009766844
109500000	-54470.07080619972	-2537.8453411216647	-51932.22546507806	0.313809012185475	2020.6834587473775	60.73752962590223	547.0852956619918	31.481749177334894	8.036361622705673	1.6445372888052419	9.341123217759966	0.29281742316153636	0.1778429123370319	0.19278300706830814	0.33655665743312146	0.03155279174689471	5.479142313354206E-4	5.479142313354209E-4	-51932.22546507806	0.0	-2522.2327407636776
110000000	-54541.08106687881	-2570.549582331553	-51970.53148454726	0.32283212848211307	2020.6744356310808	61.601111745952196	550.6242238493151	31.35368274351124	8.0691867355435	1.6415466907199217	7.353069220525711	0.2928043450431126	0.1795088677824465	0.19116767255047346	0.33651911462396544	0.06583103231250094	5.521607106556747E-4	5.521607106556768E-4	-51970.53148454726	0.0	-2555.272234416513
110500000	-54534.72497639469	-2546.887375567467	-51987.837600827224	0.32143460833420556	2020.6758331512287	62.26509982467479	735.3346390003937	32.945212905177186	7.679377323575362	1.6789303704831973	8.183260215083767	0.29909060660118314	0.17743435281253195	0.1850254786929541	0.3384495618933288	0.14492922289855065	5.193165804188156E-4	5.193165804188175E-4	-51987.837600827224	0.0	-2530.8211604523326
111000000	-54579.082847455145	-2597.4976042868393	-51981.58524316831	0.31000729497222046	2020.6872604645907	64.9856672888149	1088.1154670555757	35.23315681432723	7.18069976634908	1.7335063300325313	9.153839268577867	0.2962698531554476	0.18009321500024686	0.1907119946954292	0.3329249371488742	0.10679687475482125	5.385727401313496E-4	5.385727401313489E-4	-51981.58524316831	0.0	-2580.545863803114
111500000	-54642.005526394205	-2669.117307562931	-51972.88821883127	0.30625814168209553	2020.6910096178808	67.15701847760798	1148.5225834698779	34.00389347165761	7.440286834072561	1.7040613402844575	7.477008380656362	0.29449244042051576	0.17891777352993696	0.19198589213178954	0.33460389391775575	0.026816536712193403	5.203561595631015E-4	5.203561595631015E-4	-51972.88821883127	0.0	-2652.603602276694
112000000	-54616.30730527667	-2594.642770645607	-52021.66453463106	0.29818426011506105	2020.6990834994479	64.8887264247655	1083.0933293761148	34.68833476429352	7.293481299217757	1.7204208745568292	8.193503581626956	0.29765974709367116	0.17996892188413244	0.19107089318571668	0.33130043783647783	0.017101101170740853	5.076290457002138E-4	5.076290457002156E-4	-52021.66453463106	0.0	-2578.1094382379615
112500000	-54472.04571355652	-2499.2316169078913	-51972.81409664863	0.33188987811608894	2020.6653778814468	59.85634537815993	492.5193168209927	30.948802694393002	8.174749873287208	1.6321121681719226	8.363193235605106	0.29730249943165404	0.17573859659735366	0.19323164086970082	0.33372726310128936	0.04508428627475388	5.911343002961377E-4	5.911343002961382E-4	-51972.81409664863	0.0	-2483.903480924642
113000000	-54519.58664603805	-2558.1220751758246	-51961.46457086223	0.336462570338216	2020.6608051892247	62.90232644573003	876.6353187041818	33.971733961769594	7.447330218383745	1.7032948325928106	8.689948123337146	0.29208877906725694	0.17939288662899056	0.19608334070662553	0.332434993597125	0.04450467615854473	5.259296734882834E-4	5.259296734882825E-4	-51961.46457086223	0.0	-2541.8239654654367
113500000	-54448.7752091957	-2493.272116353719	-51955.50309284198	0.3068297401237213	2020.6904380194392	61.31143940426805	981.8381696190424	35.525781465865	7.1215525870268115	1.7405576568123269	7.088685902384449	0.2978856486971508	0.17565937365839207	0.19327045117662275	0.3331845264678324	0.02944976645657174	5.642966187612132E-4	5.642966187612141E-4	-51955.50309284198	0.0	-2477.0624989394646
114000000	-54582.51083248581	-2595.1747320630557	-51987.336100422755	0.3209476915022294	2020.6763200680607	64.52246026921782	958.3587905623282	34.10106532144308	7.419085548195234	1.7063785711631725	7.256318503534687	0.2911089155112946	0.1797248833229835	0.19408584834606776	0.33508035281965237	0.013848417586770913	5.296157216049187E-4	5.296157216049194E-4	-51987.336100422755	0.0	-2579.0780021818077
114500000	-54499.21272947186	-2540.407131328336	-51958.805598143525	0.31528147406898266	2020.6819862854938	61.13540823001646	628.6746195854504	31.92707589703138	7.924268471072359	1.654960452830945	7.707526810421438	0.29151773743201376	0.1778827339427192	0.19453957841947656	0.33605995020578866	0.014137010123276266	5.652185663376891E-4	5.652185663376887E-4	-51958.805598143525	0.0	-2524.923163634048
115000000	-54513.84182785532	-2508.1981779559933	-52005.64364989933	0.3067318689443111	2020.6905358906185	60.124923039029355	763.5991914083401	34.310993471116674	7.373692665511326	1.7113907400718542	7.115777830455283	0.29606888321413416	0.17859983718952396	0.1901196646451551	0.3352116149511847	0.03366711374080148	5.786415679097324E-4	5.786415679097323E-4	-52005.64364989933	0.0	-2492.4329700141975
115500000	-54576.542940142346	-2573.6788161570953	-52002.86412398525	0.3137913752709428	2020.683476384292	64.60431609249986	989.3435549547805	34.35698520953923	7.363821923296542	1.7124899305152197	8.293349980278746	0.29254272177984725	0.17925767606305174	0.1916658980464707	0.3365337041106283	0.014936885271249093	5.505326610877751E-4	5.505326610877743E-4	-52002.86412398525	0.0	-2557.271215933176
116000000	-54457.340558637974	-2518.9147227381586	-51938.42583589981	0.316250583822164	2020.6810171757406	62.127694576405126	1104.7704661149346	36.09849514957637	7.008566973666464	1.754405019722632	7.046300910528674	0.29292788333858205	0.18057544301133896	0.19169741220849418	0.3347992614415826	0.007577466095101708	5.619422249243237E-4	5.61942224924323E-4	-51938.42583589981	0.0	-2502.5203955549146
116500000	-54364.01373682727	-2367.4627638952666	-51996.550972932004	0.2984043838909114	2020.6988633756719	58.95698447613588	1167.4868387695392	37.92305775102137	6.6713692383512	1.7989337355965178	8.814391376029713	0.29365491238185953	0.17865374281516505	0.19315275635074058	0.33453858845223283	0.04413411352600954	5.610217826303003E-4	5.61021782630302E-4	-51996.550972932004	0.0	-2350.4592625876217
117000000	-54346.3763413472	-2359.9874373981993	-51986.388903948995	0.29346783692544265	2020.7037999226375	57.39201358810736	1251.6093739336943	38.76362355817338	6.526704618434331	1.8196600599313109	8.367200749621354	0.29651844803042027	0.18262782090513843	0.1911676411533765	0.32968608991106296	0.02281280764182473	6.288662184591582E-4	6.288662184591589E-4	-51986.388903948995	0.0	-2342.8813956604713
117500000	-54593.16641286609	-2640.3508006583343	-51952.815612207756	0.3535235970095567	2020.6437441625533	64.8134607160219	625.0091157837784	30.90460786147191	8.186440094578517	1.6310841972709715	8.254351935079695	0.29701051088405	0.17712687291571727	0.19054403062119116	0.3353185855790399	0.014161248222147479	5.571834015013384E-4	5.571834015013375E-4	-51952.815612207756	0.0	-2624.805562992874
118000000	-54599.44082073003	-2635.0544476945647	-51964.386373035464	0.31899296923737225	2020.6782747903255	63.41783620996533	408.4297626764229	28.468835592179296	8.886865782943422	1.5749926686952274	8.570382085688827	0.29100612067883114	0.18131251260414236	0.1943518596325068	0.3333295070845181	0.03731252105617923	5.415497850345305E-4	5.415497850345302E-4	-51964.386373035464	0.0	-2620.069247855394
118500000	-54519.682964067004	-2554.2425565051376	-51965.440407561866	0.32584759556124115	2020.6714201640016	62.57808222708708	1016.5235419733624	35.109895141311775	7.20590932801423	1.730540950094777	6.904342174704536	0.2929759843296512	0.18059413301206637	0.19240576917580615	0.3340241134824746	0.02252242887771759	4.876116480797968E-4	4.876116480797984E-4	-51965.440407561866	0.0	-2538.1112145204934
119000000	-54390.82847161357	-2448.3825814430343	-51942.44589017054	0.32324485149575005	2020.6740229080672	60.77492814314925	993.3472355119103	36.18289770557439	6.992218339257076	1.7564509856315493	7.270797635701106	0.2919274126837066	0.18513511437443467	0.1888128795730369	0.3341245933688201	0.05729392214591442	5.572278412914599E-4	5.572278412914593E-4	-51942.44589017054	0.0	-2432.049061617347
119500000	-54447.225621351114	-2493.090417312217	-51954.135204038896	0.3324958418101458	2020.6647719177527	59.96974592701086	612.5583597784795	32.97642890493187	7.672107905733303	1.679668361403275	8.95696131258528	0.2950999641325004	0.18254365487597665	0.19793318596303353	0.3244231950284879	0.0768494647576425	5.756032312488941E-4	5.756032312488969E-4	-51954.135204038896	0.0	-2477.2362356854646
120000000	-54438.75569219778	-2460.973229006717	-51977.78246319106	0.31359057112240785	2020.6836771884405	58.926506859923144	540.1965526681005	32.04193049686841	7.895863856552171	1.6576547313950991	7.716401797739896	0.2937796295693742	0.17814581336848578	0.19095585850103566	0.3371186985611028	0.007116490913878545	5.911065307405677E-4	5.91106530740569E-4	-51977.78246319106	0.0	-2445.6991731798757
120500000	-54518.339286032824	-2551.8318801670616	-51966.50740586576	0.3176837139160292	2020.6795840456468	62.45681811948885	806.4745753079632	33.601593279456914	7.529366801158695	1.6944867039688616	8.112086147404991	0.2930935222702019	0.177697825658327	0.1891704260582283	0.34003822601324124	0.07853483871449204	5.794246930801653E-4	5.794246930801649E-4	-51966.50740586576	0.0	-2535.686290842603
121000000	-54527.416462850015	-2529.4316322767836	-51997.98483057323	0.32348928346987554	2020.673778476093	61.56710357059285	714.5387151567526	33.33672183850346	7.589190146829913	1.6881994557697597	7.697042540795111	0.293652715295756	0.1819490564135123	0.19223070451603982	0.3321675237746903	0.03275015395417725	5.858184281067022E-4	5.858184281067017E-4	-51997.98483057323	0.0	-2513.668958195929
121500000	-54501.294825942736	-2516.245986503486	-51985.04883943925	0.31621187082686775	2020.681055888736	61.37915593212745	856.1275779513492	34.194933603255876	7.398719466450162	1.7086187107698316	8.229642111137535	0.294884459862553	0.17416146683140685	0.1894846375158482	0.34146943579019057	0.01791425308178692	5.796895686555627E-4	5.796895686555638E-4	-51985.04883943925	0.0	-2500.073520467295
122000000	-54575.83227044994	-2608.9949788792896	-51966.83729157065	0.33428083545593795	2020.662986924107	64.20584834442792	795.3189321955322	32.91506809587107	7.686410374952761	1.678217877791255	8.206829938726369	0.2906012562016129	0.18166169755212513	0.18758476969606755	0.34015227655019314	0.05428757871634009	5.250860172579538E-4	5.250860172579531E-4	-51966.83729157065	0.0	-2592.9755618548984
122500000	-54496.61245676725	-2535.102465166646	-51961.50999160061	0.32444659536605036	2020.6728211641969	62.30765499629467	814.2798726590355	33.71119850276618	7.504886570070185	1.697092260754335	7.62293934650009	0.2884010658810529	0.18127776713823196	0.1948560482324424	0.3354651187482715	0.06881157027816283	5.728464901256782E-4	5.728464901256787E-4	-51961.50999160061	0.0	-2519.0672832897185
123000000	-54472.3966448304	-2493.8415473334726	-51978.55509749692	0.32412536142285414	2020.67314239814	59.78919682477604	710.1990084092107	33.98719701490714	7.443941928880223	1.703663363326135	7.523634006055253	0.2954889144203287	0.18074375572774473	0.18953955476376616	0.33422777508815893	0.016633121147362193	5.560083120889983E-4	5.560083120889971E-4	-51978.55509749692	0.0	-2478.1671138643906
