# BEAST v1.9.0 Prerelease #0fccb02
# Generated Wed Aug 16 14:34:49 CEST 2017 [seed=1502886884603]
# -beagle_SSE batRABV_8Pglm.xml
state	host.coefficients1	host.coefficients2	host.coefficients3	host.coefficients4	host.coefficients5	host.coefficients6	host.coefficients7	host.coefficients8	host.coefIndicators1	host.coefIndicators2	host.coefIndicators3	host.coefIndicators4	host.coefIndicators5	host.coefIndicators6	host.coefIndicators7	host.coefIndicators8	host.coefficientsTimesIndicators1	host.coefficientsTimesIndicators2	host.coefficientsTimesIndicators3	host.coefficientsTimesIndicators4	host.coefficientsTimesIndicators5	host.coefficientsTimesIndicators6	host.coefficientsTimesIndicators7	host.coefficientsTimesIndicators8
84700000	-0.7045117135132186	0.8607613189212262	0.4638153928614634	1.5598367004907718	0.13523526676023623	1.2163109941074124	0.5054798516409292	-0.11746331216757337	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7045117135132186	0.8607613189212262	0.0	0.0	0.0	0.0	0.5054798516409292	-0.0
84750000	-0.6591042027449304	2.3664988880223436	-3.330431237670553	2.778479921708392	0.10363474195080546	-1.3713603021649283	0.7488137560485534	1.4605507698889315	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6591042027449304	0.0	-0.0	0.0	0.0	-0.0	0.7488137560485534	0.0
84800000	-0.7052984316533233	0.6921756161068334	-0.937724015423111	1.2740976763559313	0.984937003801746	-2.2038146451590217	0.5774364459539181	-0.6859559200049739	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7052984316533233	0.6921756161068334	-0.0	0.0	0.0	-0.0	0.5774364459539181	-0.0
84850000	-0.5055359161509719	1.023052641799851	-1.4570825200391029	0.7967132162078514	-1.2872914959193829	0.757524759917651	0.4177571608614195	0.4547445727239872	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5055359161509719	0.0	-0.0	0.0	-0.0	0.0	0.4177571608614195	0.0
84900000	-0.6805646665911724	-0.7494258175499092	-0.14354410427412329	-0.4837421667767205	-2.330994189034185	1.861675904146997	0.6454539792589631	0.2998577293887799	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6805646665911724	-0.0	-0.0	-0.0	-0.0	0.0	0.6454539792589631	0.2998577293887799
84950000	-0.6096115998323989	0.6317728870545601	0.9194926559304255	-1.066813070795238	-0.7941744288938509	0.2690688646646655	0.4725158455623911	-0.24057266884648995	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6096115998323989	0.6317728870545601	0.0	-0.0	-0.0	0.0	0.4725158455623911	-0.0
85000000	-0.7981079618856831	0.910430001143548	-2.529005962307207	-0.6517922648864851	2.6585421543792402	-1.2924347378523782	0.5528950277553016	-1.135754899284668	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7981079618856831	0.910430001143548	-0.0	-0.0	0.0	-0.0	0.5528950277553016	-0.0
85050000	-0.5596746568777292	-0.15832204526384897	-1.0060557798018344	0.2514168771368998	-1.3856567145805234	2.0014990580785255	0.45179255311185956	0.5040258454492241	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5596746568777292	-0.0	-0.0	0.0	-0.0	0.0	0.45179255311185956	0.5040258454492241
85100000	-0.7910154608134301	0.8956578273849358	6.640955120080356	-2.631849932290947	0.36577353833361276	-0.5916220619182092	0.7458034511205655	2.9489059338635077	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7910154608134301	0.8956578273849358	0.0	-0.0	0.0	-0.0	0.7458034511205655	0.0
85150000	-0.5118556171022086	-1.0588075128042633	0.7391800498788592	0.8747042813412818	-2.289994474251459	1.9279898710592829	0.42776185702534075	-0.2849325012572934	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5118556171022086	-0.0	0.0	0.0	-0.0	0.0	0.42776185702534075	-0.0
85200000	-0.5609186987679269	1.0145249208781504	-0.3692070540541181	-1.6070713412972901	-0.7066865864323991	-2.7668561424742824	-3.5357282763982543	2.679212346029648	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5609186987679269	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
85250000	-0.7634525582085777	-1.668626034165529	2.0115691977247168	3.3488062174831326	-0.9459151909419723	3.0667815979184088	0.8820201303157567	0.4884718799917205	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7634525582085777	-0.0	0.0	0.0	-0.0	0.0	0.8820201303157567	0.4884718799917205
85300000	-0.799981389777376	1.2378935206684791	-4.066131053129302	-1.8957815017009416	-1.7652101413120282	-1.7232459584552893	0.5920862208732778	-2.6520736094406487	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.799981389777376	1.2378935206684791	-0.0	-0.0	-0.0	-0.0	0.5920862208732778	-0.0
85350000	-0.5919747346862154	-0.8021637429178912	0.41376310534420924	1.4441328495486982	-0.06842610826701288	-0.15571424101253628	0.5854603741462404	1.86493403210887	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5919747346862154	-0.0	0.0	0.0	-0.0	-0.0	0.5854603741462404	0.0
85400000	-0.7000773586728363	0.8904634998040024	1.517581155676235	-2.188503591967524	1.660711329136249	-2.72154167641996	0.6602241037666998	-1.0682827429003359	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7000773586728363	0.8904634998040024	0.0	-0.0	0.0	-0.0	0.6602241037666998	-0.0
85450000	-0.6497553378313365	0.22295039893343246	-1.6848814642618386	-1.9824935008551154	-3.5259172989367427	-1.7518107042381272	-0.5271097591904543	0.3604155361036731	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6497553378313365	0.22295039893343246	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
85500000	-0.740469492040204	0.9604988097174859	-3.4778593762390884	-2.613860347777838	0.20365181493585988	1.3454732580638757	0.5956389719470759	0.36785290555038336	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.740469492040204	0.9604988097174859	-0.0	-0.0	0.0	0.0	0.5956389719470759	0.0
85550000	-0.863392030350581	1.209675155244524	0.5839980821851541	1.1361614006261638	-1.6397195699018976	0.8431648579910881	0.6076501125826916	1.2278011279496952	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.863392030350581	1.209675155244524	0.0	0.0	-0.0	0.0	0.6076501125826916	0.0
85600000	-0.556785985434363	4.042118841153448	0.5392497456781855	0.8459680359427829	2.645277418026779	-0.11357246659462322	2.2656644287276912	-3.6369642520660586	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.556785985434363	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0
85650000	-0.6361330062890277	0.41314720232183927	-0.6467009165300459	-2.953675151531567	-3.955061552777648	3.204332470172008	0.331071418036497	-1.822865355904662	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6361330062890277	0.41314720232183927	-0.0	-0.0	-0.0	0.0	0.331071418036497	-0.0
85700000	-0.640270097266067	2.3960684896906024	3.150444643687484	-0.13827401825154687	-4.162504892579354	-1.1273439789539235	0.6698622419699221	1.0445096610220987	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.640270097266067	0.0	0.0	-0.0	-0.0	-0.0	0.6698622419699221	0.0
85750000	-0.5245886459155482	3.3859653967335372	0.41833470521319455	4.7166418752320824	2.9699902366720368	2.6349215417168828	0.637590907523129	4.494562209670792	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5245886459155482	0.0	0.0	0.0	0.0	0.0	0.637590907523129	0.0
85800000	-0.5777954382185064	0.030132502773297723	3.2226732379362404	1.5054837981132874	-0.25458155980410246	-0.2020334377645505	0.857357893153763	0.48168700748563686	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5777954382185064	0.0	0.0	0.0	-0.0	-0.0	0.857357893153763	0.48168700748563686
85850000	-0.5716765908781996	1.4903307266331696	-0.8781541617838129	1.6348552911357	-2.1328936196394475	2.422129268015487	0.6151262925867902	-1.4676331817978991	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5716765908781996	0.0	-0.0	0.0	-0.0	0.0	0.6151262925867902	-0.0
85900000	-0.5705263832360602	0.36915845876093745	-1.1939580342703855	-2.0219928309368242	-1.479125057514017	3.2364394150964593	0.47171901737545596	-1.0705219425250865	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5705263832360602	0.0	-0.0	-0.0	-0.0	0.0	0.47171901737545596	-0.0
85950000	-0.7866864121616838	0.9768433996548362	1.657817296579527	1.7034385101650131	-3.886913873147644	0.8170009085127369	0.683223483663375	1.0218686997876627	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7866864121616838	0.9768433996548362	0.0	0.0	-0.0	0.0	0.683223483663375	0.0
86000000	-0.5980650456996331	-1.8419147885547271	-0.638223918509722	-0.5579146895657473	2.290047173183546	0.9996264237931894	0.42199119630281595	-1.8314434602474292	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5980650456996331	-0.0	-0.0	-0.0	0.0	0.0	0.42199119630281595	-0.0
86050000	-0.8278789350054666	0.9395344757439377	-0.8855616709925512	0.511131509339353	1.188673983217145	2.282138322240611	0.7903946409133851	-1.235252156384728	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8278789350054666	0.9395344757439377	-0.0	0.0	0.0	0.0	0.7903946409133851	-0.0
86100000	-0.6680695998606193	0.5612922179947671	2.2589170766353805	-1.2607341122512106	1.6071190247420308	0.9456822183364496	0.6568553707820947	-1.314049596652024	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6680695998606193	0.5612922179947671	0.0	-0.0	0.0	0.0	0.6568553707820947	-0.0
86150000	-0.6753430665079647	-0.1913144648351686	0.28866903890066453	0.27909731728090814	4.152045504010332	3.94386203735111	0.6210130131457712	0.20086919115511867	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6753430665079647	-0.0	0.0	0.0	0.0	0.0	0.6210130131457712	0.0
86200000	-0.6321279450028636	-2.550981251909111	0.20118428057871007	-1.618920015174727	-2.7465222937725415	-0.7936246504682388	0.5039590190604114	1.9314832832055564	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6321279450028636	-0.0	0.0	-0.0	-0.0	-0.0	0.5039590190604114	0.0
86250000	-0.6793260605251298	2.887807773097895	-0.12464567378264545	-0.1659402332561012	-0.4682628994582531	1.5820793676583573	1.592777284757632	0.4546765722930258	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.6793260605251298	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.4546765722930258
86300000	-0.49432407443905996	-0.6995734279709833	1.6625675731920027	-1.5194019797823008	4.090771717700655	2.2758232793698268	3.2331764812904638	0.6032258713419023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49432407443905996	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0
86350000	-0.5363432978881166	3.2735195310423064	-2.044776835600188	3.7605712660565365	-3.4196179725358244	-1.9666719606766914	-0.89654510610803	-0.8609588052134434	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5363432978881166	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
86400000	-0.5341515130373001	0.6265874416275099	3.822591990405625	-1.221656300859805	1.2518063077001647	-2.9141513009145243	0.10430187673459804	4.711186831627169	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5341515130373001	0.6265874416275099	0.0	-0.0	0.0	-0.0	0.0	0.0
86450000	-0.7407648268625916	0.7007321413500798	-0.6356931077394031	1.6922125072946752	-2.7993078415331256	2.0938221703992936	0.48070271907359485	-1.8024922490198059	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7407648268625916	0.7007321413500798	-0.0	0.0	-0.0	0.0	0.48070271907359485	-0.0
86500000	-0.6866343378374968	0.38563823543162007	0.9264403791345425	2.800570578233154	-0.8164865273993542	1.7434590602814244	0.5966593116350738	0.4366602932623558	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6866343378374968	0.38563823543162007	0.0	0.0	-0.0	0.0	0.5966593116350738	0.0
86550000	-0.7500093860231234	2.407816162213194	-1.8286478406507585	1.4185442473914593	-0.1476598166173254	-4.022597572370305	0.5368965903447388	-1.6301749011904154	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7500093860231234	0.0	-0.0	0.0	-0.0	-0.0	0.5368965903447388	-0.0
86600000	-0.49896885020997894	1.7407526260184127	3.237998098990661	2.1325953765312144	2.928515076472058	1.096979062213321	0.32710238742015657	0.38433662731692003	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.49896885020997894	0.0	0.0	0.0	0.0	0.0	0.32710238742015657	0.38433662731692003
86650000	-0.6321448339892226	2.0602293770580626	0.9738041338370133	0.013780978551236469	-1.1606035722008496	-0.14969629810146978	0.41260676503891747	0.4974940955804291	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6321448339892226	0.0	0.0	0.0	-0.0	-0.0	0.41260676503891747	0.4974940955804291
86700000	-0.730837326220366	-0.2383749522946475	-2.1530910600987148	-2.1890530229665757	0.5821807257685191	0.9476376167834067	0.4096604483624072	-0.3311371124464455	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.730837326220366	-0.0	-0.0	-0.0	0.0	0.0	0.4096604483624072	-0.0
86750000	-0.5819079976601081	0.8876996413276547	-0.22500135772571947	2.0354734915243884	-0.797390284283819	-1.092281354094055	0.5136252102829164	-0.9676956776098551	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5819079976601081	0.8876996413276547	-0.0	0.0	-0.0	-0.0	0.5136252102829164	-0.0
86800000	-0.6588556791252413	1.5982227723687925	2.850230160946126	0.015735531479622488	-0.8016766800374304	-1.4387601004116828	0.4046191264676611	0.34983779484884997	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6588556791252413	0.0	0.0	0.0	-0.0	-0.0	0.4046191264676611	0.34983779484884997
86850000	-0.5790499874314761	0.5085359477954932	-1.9433417205877759	1.493376151035849	0.016068653708795122	-3.07250954371199	0.31988907832386504	-2.4279276671924563	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5790499874314761	0.5085359477954932	-0.0	0.0	0.0	-0.0	0.31988907832386504	-0.0
86900000	-0.5878057960595753	2.245626767586315	-3.5735914906921566	-3.654362716599549	-0.5893546977132842	1.8744927591339675	0.7250702518769131	-0.7890825299886677	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5878057960595753	0.0	-0.0	-0.0	-0.0	0.0	0.7250702518769131	-0.0
86950000	-0.7752203776945493	0.8930113242988512	0.24874483068581765	0.5911201225574274	-1.6889761532511167	-0.7932265343774882	0.6391328453691779	-1.4039375844785316	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7752203776945493	0.8930113242988512	0.0	0.0	-0.0	-0.0	0.6391328453691779	-0.0
87000000	-0.7108898721364082	0.8053703042881835	0.7301061570458782	0.21254190351053073	1.6371597357901972	-0.10530435024589808	0.2854271886447447	0.37690963765553176	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	-0.7108898721364082	0.8053703042881835	0.0	0.0	0.0	-0.10530435024589808	0.2854271886447447	0.0
87050000	-0.6495426951006137	-2.6915181783180357	1.6594701746594387	1.6356335154115778	-0.1910148591334073	1.707056361656016	0.7005809647608101	0.1743218028696028	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6495426951006137	-0.0	0.0	0.0	-0.0	0.0	0.7005809647608101	0.0
87100000	-0.6837484139504267	0.7210610400851585	1.289822324450299	1.524130412148109	0.47717721859811574	-1.8374304555035845	0.41175707227235187	0.25286448607870055	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6837484139504267	0.7210610400851585	0.0	0.0	0.0	-0.0	0.41175707227235187	0.0
87150000	-0.7830455844489546	0.7108275730452879	-0.24059627474634449	3.7865766968309957	-0.25233582671537214	3.329746543834039	0.6112446843986791	1.0723342743935065	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7830455844489546	0.7108275730452879	-0.0	0.0	-0.0	0.0	0.6112446843986791	0.0
87200000	-0.6285580377533615	0.38515980628801316	-0.641363573086956	-0.5743148549261089	0.3273339533073037	-2.3291977282674474	0.45386328647518026	1.5767446715154732	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6285580377533615	0.38515980628801316	-0.0	-0.0	0.0	-0.0	0.45386328647518026	0.0
87250000	-0.7345963847075649	0.4439206717693076	0.301135548337111	-4.200464231862611	-1.722505151860924	3.569666638990645	0.5590567813183389	-3.9817332706733257	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7345963847075649	0.0	0.0	-0.0	-0.0	0.0	0.5590567813183389	-0.0
87300000	-0.6030380880508845	3.6283368775577793	-0.8518619673272537	-1.3142829142241643	2.609651062881109	0.2927633913081217	0.43154890915662375	-1.6868115176423255	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6030380880508845	0.0	-0.0	-0.0	0.0	0.0	0.43154890915662375	-0.0
87350000	-0.5831811905220203	-0.373088643308271	-2.472800421913989	-0.9198710433557276	1.9038572605325992	1.1447377319037728	0.6827818038326406	0.39689557510294876	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5831811905220203	-0.0	-0.0	-0.0	0.0	0.0	0.6827818038326406	0.39689557510294876
87400000	-0.698882058174895	0.7401728118409062	-2.112668305039686	-1.3607224822260242	0.3119323696144327	1.2254449385997803	1.6015239561132855	2.066840569296496	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.698882058174895	0.7401728118409062	-0.0	-0.0	0.0	0.0	0.0	0.0
87450000	-0.6759068016902936	-3.603573175713733	-2.3952866127124164	3.7946252685391286	1.6174786106815435	-0.6842661283916704	0.6897577450120866	0.5606312624858596	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6759068016902936	-0.0	-0.0	0.0	0.0	-0.0	0.6897577450120866	0.0
87500000	-0.7091013278307552	2.3831131595347883	-0.03410265826644066	2.8766704610228184	-2.514964163558563	2.732267929312849	0.6481325496064821	-0.44698466125677117	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7091013278307552	0.0	-0.0	0.0	-0.0	0.0	0.6481325496064821	-0.0
87550000	-0.5813504773813074	-2.8164487726968304	1.0784863719236837	-2.5333708265525394	2.3343776450979985	4.159466094886976	0.6733372958312662	0.9865382399151786	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5813504773813074	-0.0	0.0	-0.0	0.0	0.0	0.6733372958312662	0.0
87600000	-0.648004040643243	-0.14099747064769153	1.335313856564698	0.20540905167173654	-1.3948710994525961	1.654685880783688	0.6142624606469584	1.4960085768429439	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.648004040643243	-0.0	0.0	0.0	-0.0	0.0	0.6142624606469584	0.0
87650000	-0.7381460916839588	0.37838608985763156	1.3278720134756261	0.8285592834602084	0.28186361682523836	0.2129314638647437	0.42047108210721007	0.4983480977640864	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7381460916839588	0.37838608985763156	0.0	0.0	0.0	0.0	0.42047108210721007	0.0
87700000	-0.7101275259719018	-0.679793089858302	0.5687358379231584	0.7300336496975882	-0.4080486081739437	-0.9425902729173409	0.7297592279443644	2.0740728750252115	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7101275259719018	-0.0	0.0	0.0	-0.0	-0.0	0.7297592279443644	0.0
87750000	-0.5500534544189286	0.692067028223812	0.8506312254436249	0.6168888117643836	1.7119734664901163	-0.24609026628045605	0.5241758603530141	0.3135817429226011	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5500534544189286	0.0	0.0	0.0	0.0	-0.0	0.5241758603530141	0.3135817429226011
87800000	-0.6703155360563463	-0.28597385545821297	1.1819732770499032	-5.139432991987471	-3.541727175837007	0.1971859104660565	0.5822513762334676	-2.324450901086952	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6703155360563463	-0.0	0.0	-0.0	-0.0	0.0	0.5822513762334676	-0.0
87850000	-0.7653334306925359	0.6490091178351576	-1.7922043283442255	-0.24898254982801707	-2.9389180609473273	-0.41919171177000897	0.6189110105118383	-4.202942508973797	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7653334306925359	0.6490091178351576	-0.0	-0.0	-0.0	-0.0	0.6189110105118383	-0.0
87900000	-0.6842541126003837	0.40781972820519585	-1.9915987404489153	0.49672363452695945	-1.0890104915283152	-3.0331654433394344	0.45874186786595417	0.9537149858081053	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6842541126003837	0.40781972820519585	-0.0	0.0	-0.0	-0.0	0.45874186786595417	0.0
87950000	-0.6873766116018304	0.21896258355134146	-0.8693625381962031	-1.1104004079458976	-1.556839906472593	0.24839514405484756	0.6736989850106717	-3.0096290247618622	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6873766116018304	0.21896258355134146	-0.0	-0.0	-0.0	0.0	0.6736989850106717	-0.0
88000000	-0.6784241664308833	-0.43355511493789567	1.4879445456409641	-0.7355487664440304	-1.248227303196416	-0.37138883077691776	0.5473306972745026	0.6016704729240892	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6784241664308833	-0.0	0.0	-0.0	-0.0	-0.0	0.5473306972745026	0.0
88050000	-0.5566471806256484	0.48701315085624064	0.5471946987301667	0.44257975054208715	1.7095891675039758	-0.07597040406143307	0.6476105412591129	-2.7357456037675583	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5566471806256484	0.0	0.0	0.0	0.0	-0.0	0.6476105412591129	-0.0
88100000	-0.7248472960564374	0.836636713937397	1.9128352079400424	-2.0557214795894048	4.463301666272629	-0.3736862567560002	0.7990241597664373	2.745193061021579	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7248472960564374	0.836636713937397	0.0	-0.0	0.0	-0.0	0.7990241597664373	0.0
88150000	-0.8796534127469625	0.4948373215548475	-2.0428460691091095	0.25009282841073527	-2.1587836549416286	0.43749669796015433	0.7339593880385595	0.4298592453030394	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.8796534127469625	0.4948373215548475	-0.0	0.0	-0.0	0.0	0.7339593880385595	0.4298592453030394
88200000	-0.6074517876399701	0.7180944891316211	2.011482450261922	-1.1115806527009435	-0.4053265688313497	-0.4979076616981989	2.7855179722877863	0.2767543281534115	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6074517876399701	0.7180944891316211	0.0	-0.0	-0.0	-0.0	0.0	0.0
88250000	-0.8085851550152453	0.7896396873871144	0.5162133426187421	1.9306191960500043	-0.5650401090918022	-2.0684970775421982	0.5889168252039259	1.6286369963814433	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8085851550152453	0.7896396873871144	0.0	0.0	-0.0	-0.0	0.5889168252039259	0.0
88300000	-0.7580790033001538	0.34409275030531145	1.9212601360531316	3.6495200617418813	3.6977748239341413	0.35948360228163445	0.8873868850002563	-2.813863167649957	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7580790033001538	0.34409275030531145	0.0	0.0	0.0	0.0	0.8873868850002563	-0.0
88350000	-0.8222816656491554	0.5780655174688787	5.453316208499776	1.3370381929881792	2.776940840043733	-2.294264910098833	0.8077427137942339	-1.8602359149780976	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8222816656491554	0.5780655174688787	0.0	0.0	0.0	-0.0	0.8077427137942339	-0.0
88400000	-0.6243242214164023	-5.649788936921567	-0.3893733203750435	-0.486620331244025	-0.44705817921531765	-1.336764543291498	0.8459707529181535	0.566530239316593	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6243242214164023	-0.0	-0.0	-0.0	-0.0	-0.0	0.8459707529181535	0.566530239316593
88450000	-0.5032680894806477	0.5451945934172301	-2.915203667907095	-1.7875828684711823	-3.9471558716063013	1.1501938306493669	0.4230295411563021	1.6791311991793219	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5032680894806477	0.5451945934172301	-0.0	-0.0	-0.0	0.0	0.4230295411563021	0.0
88500000	-0.7160581248337918	0.9417745053145598	0.18283509161618444	0.989701329194875	3.003926545294467	0.3239544853784575	0.49563356059647556	-0.4483473531044556	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.7160581248337918	0.9417745053145598	0.18283509161618444	0.0	0.0	0.0	0.49563356059647556	-0.0
88550000	-0.8783983706924187	0.561331527484141	4.7614866739952975	-1.9888701464968523	-4.743523839862273	1.063981484854264	0.7863806131745944	0.5637822067209232	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8783983706924187	0.561331527484141	0.0	-0.0	-0.0	0.0	0.7863806131745944	0.0
88600000	-0.7586542673775565	0.8604870372926694	1.7420619237270962	-3.713233633851796	3.396099159013588	2.566614229261031	0.6782580112847478	1.6779201412065052	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7586542673775565	0.8604870372926694	0.0	-0.0	0.0	0.0	0.6782580112847478	0.0
88650000	-0.6131431244741702	2.460438874199804	-1.7586305247612823	1.0995643310855712	1.5752638965897714	0.3822330835529236	0.6748652711846073	-1.3760352426434195	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6131431244741702	0.0	-0.0	0.0	0.0	0.0	0.6748652711846073	-0.0
88700000	-0.799175869598057	0.9284126025242692	1.0726099907953084	-0.7006719273497488	2.6554342328101446	2.694309514485304	0.3652129306974741	1.473453188131207	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.799175869598057	0.9284126025242692	0.0	-0.0	0.0	0.0	0.3652129306974741	0.0
88750000	-0.6977650873239385	0.7057141164780907	0.5862304390556683	-1.330092509197676	0.553312829435828	5.966237422818525	0.4712750485735413	-0.24189750773950916	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6977650873239385	0.7057141164780907	0.0	-0.0	0.0	0.0	0.4712750485735413	-0.0
88800000	-0.6065352237869459	-0.2999055540982206	0.9540408475768858	1.2914190600427167	-0.7692892199635796	1.8898400529535833	0.6085297151856379	2.237115363765875	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6065352237869459	-0.0	0.0	0.0	-0.0	0.0	0.6085297151856379	0.0
88850000	-0.53852143034147	2.3006108153700526	1.9810185658958448	1.2618829750258604	1.1802535883241576	-1.9324213932753875	0.4524521860455031	0.4331963780479691	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.53852143034147	0.0	0.0	0.0	0.0	-0.0	0.4524521860455031	0.4331963780479691
88900000	-0.4902631712736109	3.2742505189536053	-2.539980343396894	-0.12065472330465943	1.7976919640614186	0.30997556498956874	0.5203208350151598	0.33556451054171127	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.4902631712736109	0.0	-0.0	-0.0	0.0	0.0	0.5203208350151598	0.33556451054171127
88950000	-0.637753154256961	0.7917398768454582	3.0275411062546276	-1.3099332160123933	-0.12262170329392767	-1.5584615494075713	0.7908665509713001	2.397123176496765	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.637753154256961	0.0	0.0	-0.0	-0.0	-0.0	0.7908665509713001	0.0
